_id,ALARM_DATE,CONT_DATE,GIS_ACRES,Shape__Area,Shape__Length,YEAR_,STATE,FIRE_NAME,INC_NUM
7947,,,116.0035,752603.3867,3484.190952,1999,CA,DYER,1895
7948,,,1200.192,7672801.219,13775.59586,1999,CA,MALECH,3297
7949,19/07/1999,,41.07611,249552.8633,2229.721703,1999,CA,HIGH FIRE,2955
7950,12/07/1999,,12.24321,75016.80469,1079.896905,1999,CA,EL POMAR,2826
7951,21/08/1999,23/8/1999,202.931,1174606.262,5127.094883,1999,CA,OROSCO,0
7952,04/07/1999,,15.90202,96807.1875,1369.744808,1999,CA,ARROWBEAR,2691
7953,26/09/1999,,2579.651,18052599.54,35309.54361,1999,CA,CANYON #4,0
7954,27/08/1999,5/9/1999,4.441198,31840.52344,784.4052262,1999,CA,TOAD,0
7955,17/08/1999,22/8/1999,781.8147,5526724.559,11209.94061,1999,CA,CINDER,0
7956,28/05/1999,29/5/1999,79.51431,560627.1602,6274.248645,1999,CA,DOW,0
7957,23/08/1999,28/8/1999,24.02055,166741.0195,1801.14693,1999,CA,ROCK 2,0
7958,23/08/1999,,5.533517,38180.24219,767.0547927,1999,CA,JONES,0
7959,07/07/1999,8/7/1999,18.68623,109886.7227,1415.722484,1999,CA,TIN MINE,1587
7960,30/09/1999,,439.7718,2586459.707,7920.456395,1999,CA,CHASE,58088
7961,16/10/1999,30/10/1999,26202.6,184418026.4,161263.5735,1999,CA,JONES,0
7962,25/07/1999,,3396.441,20225286.64,38046.76363,1999,CA,TURTLE,593
7963,29/10/1999,,1407.005,9368882.516,12777.86151,1999,CA,PG&E #22,6468
7964,14/09/1999,,218.5887,1454941.051,5673.603225,1999,CA,LOOKOUT,5482
7965,05/07/1999,,437.0756,2884642.711,7782.954342,1999,CA,BROWNS,3584
7966,12/10/1999,,443.2853,2966506.629,7779.13534,1999,CA,ROAD 2,5945
7967,23/08/1999,,871.273,6140909.66,15010.47567,1999,CA,SPRING #5,0
7968,23/09/1999,,516.5569,3613689.941,12297.52923,1999,CA,ROCK #4,0
7969,23/08/1999,,16883.89,117543539.9,74046.03686,1999,CA,DEHAVEN,2704
7970,23/08/1999,,843.6738,5859726.621,16388.32988,1999,CA,ABRAHAM,2703
7971,23/08/1999,,5952.936,41457948.8,36706.64823,1999,CA,INKS,2698
7972,23/08/1999,,132.4625,921609.8477,4518.839419,1999,CA,SEVENMILE,2689
7973,23/08/1999,,139.3859,965863.9336,4869.691005,1999,CA,DYE,2681
7974,23/08/1999,7/9/1999,5109.877,36202788.95,34606.73838,1999,CA,SUGAR,0
7975,21/12/1999,21/12/1999,13.85425,79369.25391,1137.493662,1999,CA,MEMORIAL,0
7976,02/01/1999,2/1/1999,4.556684,26675.20313,787.3023826,1999,CA,ZELLER,0
7977,22/05/1999,26/5/1999,1440.755,10389979.23,21338.0892,1999,CA,BELL WEST,0
7978,23/08/1999,5/10/1999,1667.855,11851542.76,18898.9038,1999,CA,REPTILE,0
7979,23/08/1999,5/10/1999,3084.816,21916371.29,27846.01348,1999,CA,HIGH,0
7980,18/12/1999,18/12/1999,23.54453,141091.0508,1868.781678,1999,CA,SLC-3,701
7981,22/12/1999,22/12/1999,0.6978592,4176.957031,321.0013361,1999,CA,CDT,860
7982,13/08/1999,14/8/1999,16.29666,96750.98438,1713.334616,1999,CA,LATE,0
7983,29/06/1999,15/7/1999,11.5239,82111.73438,1343.117999,1999,CA,LAKE,0
7984,07/08/1999,8/8/1999,4.498665,31873.59766,859.5856394,1999,CA,BALD,0
7985,23/08/1999,7/9/1999,5704.702,40309558.89,40812.23857,1999,CA,BOHEMOTASH,0
7986,23/08/1999,7/9/1999,651.1315,4612654.191,10533.76665,1999,CA,SHEEP #3,0
7987,07/11/1999,,70.98466,431095.6406,2595.838416,1999,CA,ESTATES,4713
7988,15/06/1999,,75.67847,489600.5508,4306.496883,1999,CA,TID #2,3277
7989,28/06/1999,,55.40682,359710.043,3504.863246,1999,CA,ORANGE,3711
7990,05/07/1999,,55.05647,359459.3828,3494.733775,1999,CA,MELONES #5,3981
7991,14/07/1999,,104.8987,684897.2969,4351.994795,1999,CA,CAYLOR,4279
7992,24/07/1999,,139.9496,907916.9844,3904.317841,1999,CA,MOCCASIN,4562
7993,26/08/1999,,107.1555,703338.1641,4298.196918,1999,CA,PG&E #17,5504
7994,26/08/1999,,204.7881,1344141.168,5677.761104,1999,CA,PG&E #16,5503
7995,27/09/1999,,316.7168,2072071.73,9392.505398,1999,CA,MYRTLE,6348
7996,28/09/1999,,60390.78,419135784,127103.6001,1999,CA,GUN II,3157
7997,17/07/1999,,199.643,1237243.367,5928.165944,1999,CA,SUCCESS,6347
7998,08/12/1999,12/12/1999,58.46049,357757.7188,2931.320252,1999,CA,SOLOMONS,0
7999,04/07/1999,4/7/1999,27.97025,171678.543,2519.066926,1999,CA,JUNIPER,0
8000,,,3441.407,20498813.84,18745.60065,1999,CA,SLOAN,0
8001,23/08/1999,7/9/1999,5478.453,38774716.27,30775.03052,1999,CA,JACKASS,0
8002,23/08/1999,5/10/1999,2040.466,14472771.56,18136.44597,1999,CA,LUNCH,0
8003,23/08/1999,7/9/1999,1967.013,13939474.14,17430.04904,1999,CA,SHEEP #2,0
8004,04/12/1999,,3332.175,19814056.23,20779.66211,1999,CA,BRADLEY INCIDENT,0
8005,21/12/1999,27/12/1999,4020.605,23989470.05,34369.33714,1999,CA,RANCH,0
8006,25/08/1999,,7048.117,49526018.31,48443.19398,1999,CA,WILLOW,2731
8007,28/08/1999,20/9/1999,63508.25,377937729.3,175703.4515,1999,CA,WILLOW,6545
8008,23/08/1999,,908.8023,6300351.754,16469.4601,1999,CA,PASKENTA,2691
8009,28/07/1999,28/7/1999,262.9283,1574292.348,8046.060686,1999,CA,INTERSTATE,0
8010,11/07/1999,16/7/1999,24.93598,148298.043,1493.111606,1999,CA,MEMORIAL,0
8011,02/11/1999,3/11/1999,40.10149,238284.7891,2311.47945,1999,CA,COLDBROOK,0
8012,24/02/1999,,69.44577,412171.2266,3055.490212,1999,CA,FERN,0
8013,17/05/1999,18/5/1999,24.61873,146562.9102,2518.815175,1999,CA,WEST END,0
8014,15/08/1999,15/8/1999,33.87632,201418.5,1729.089575,1999,CA,WICKIUP,0
8015,30/10/1999,30/10/1999,15.98705,95020.67188,1179.851213,1999,CA,DUMP,0
8016,15/12/1999,15/12/1999,13.77791,81862.25,1342.887511,1999,CA,JIMENEZ,0
8017,17/11/1999,17/11/1999,11.24735,66912.70703,1829.661094,1999,CA,OLIVE VIEW,0
8018,27/12/1999,29/12/1999,736.0984,4364024.145,13529.9857,1999,CA,SANTA ANITA II,0
8019,11/06/1999,,843.2572,5196579.246,12464.56966,1999,CA, ,0
8020,16/06/1999,,10.29009,63524.125,2638.497372,1999,CA, ,0
8021,20/07/1999,,15.69084,96543.20703,1215.677631,1999,CA, ,0
8022,22/07/1999,,11.55154,71194.875,1076.65094,1999,CA, ,0
8023,21/07/1999,,3.125235,19255.43359,785.7984162,1999,CA, ,0
8024,01/07/1999,,12.41445,76493.39844,1673.720866,1999,CA, ,0
8025,05/12/1999,6/12/1999,11.36662,74293.79688,1616.646531,1999,CA,DECHAMBEAU,0
8026,23/08/1999,10/10/1999,34236.26,235600499.6,103517.5329,1999,CA,BUCKS,0
8027,23/08/1999,10/10/1999,2614.966,17975956.79,27756.81449,1999,CA,LOOKOUT,0
8028,09/07/1999,9/7/1999,51.66857,360929.8047,2287.493821,1999,CA,DEVIL,1850
8029,20/07/1999,20/7/1999,42.25116,243678.5234,1886.925156,1999,CA,SILL,0
8030,02/11/1999,3/11/1999,10.15106,58573.73438,906.5647637,1999,CA,BOULDER2,0
8031,01/07/1999,1/7/1999,34.43827,209227.1875,2390.311413,1999,CA,VINTAGE,0
8032,24/08/1999,24/8/1999,167.1776,1029843.867,4953.857157,1999,CA,41,0
8033,26/08/1999,27/8/1999,272.0349,1649717.133,12615.8323,1999,CA,WASHBURN,0
8034,30/08/1999,30/8/1999,315.4856,1918165.012,14491.45412,1999,CA,TWO,0
8035,08/04/1999,8/4/1999,30.26353,185626.5977,2492.673134,1999,CA,BODFISH,0
8036,17/05/1999,17/5/1999,27.69977,167848.2773,2022.760695,1999,CA,TEMBLOR,0
8037,11/06/1999,11/6/1999,55.0384,335139.8516,2794.607731,1999,CA,REWARD,0
8038,12/06/1999,12/6/1999,10.74242,65210.09766,1336.635281,1999,CA,HENRY II,0
8039,30/07/1999,1/8/1999,66.4376,467467.6367,2516.07072,1999,CA,SHU BUCK 5,0
8040,14/08/1999,14/8/1999,17.92561,125257.7031,1402.787144,1999,CA,SHU COLEMA,0
8041,24/07/1999,25/7/1999,26.03407,183650.1523,1792.482336,1999,CA,SHU DONKEY,0
8042,23/08/1999,25/8/1999,286.1522,2021055.672,5830.2515,1999,CA,SHU EAST,0
8043,26/06/1999,26/6/1999,6.897803,48015.51953,827.0728811,1999,CA,TGU WILLIA,0
8044,29/08/1999,,3444.551,20599100.14,29941.24113,1999,CA,SHANNON,0
8045,21/12/1999,,502.4661,2979106.008,13253.65096,1999,CA,RAFAEL,0
8046,26/04/1999,,255.1144,1527123.137,6827.628274,1999,CA,Q,0
8047,05/08/1999,5/8/1999,162.2348,963014.0039,7191.679641,1999,CA,LA TUNA,0
8048,23/08/1999,17/9/1999,4713.207,32385997.93,31782.63083,1999,CA,PIDGEON,0
8049,23/08/1999,26/8/1999,177.9695,1224952.012,4370.863352,1999,CA,CLAREMONT,0
8050,24/08/1999,7/9/1999,4941.255,34010070.4,29375.70558,1999,CA,HORTON 2,0
8051,23/08/1999,24/8/1999,134.8714,927585.2031,4147.509578,1999,CA,CHROME,0
8052,23/08/1999,6/9/1999,467.2175,3205931.672,8893.265926,1999,CA,STAG,0
8053,22/08/1999,28/8/1999,1480.194,10133581.29,18509.64652,1999,CA,DEVILS GAP,0
8054,23/08/1999,2/9/1999,1784.989,12192462.63,19935.55081,1999,CA,BEAN,0
8055,23/08/1999,27/8/1999,50.5631,346249.3086,2409.823464,1999,CA,MOSQUITO,0
8056,13/07/1999,14/7/1999,63.17928,455968.5313,3614.343918,1999,CA,MUD,0
8057,25/08/1999,26/8/1999,16.34968,118122.0938,1688.296375,1999,CA,MUD 2,0
8058,15/09/1999,19/9/1999,24.23521,154601.4219,1479.331286,1999,CA,REDINGER,0
8059,16/06/1999,16/6/1999,10.12251,64567.96875,944.1854185,1999,CA,JOSE,0
8060,25/05/1999,26/5/1999,9.940033,63385.77344,918.1713618,1999,CA,WISHON,0
8061,11/08/1999,11/8/1999,55.83516,355602.0234,2657.195222,1999,CA,NORTH,0
8062,08/10/1999,11/10/1999,11.928,75756.91406,1380.098981,1999,CA,GRANITE,0
8063,06/09/1999,9/9/1999,10.00571,63204.30469,1015.596626,1999,CA,COOKS,0
8064,05/10/1999,7/10/1999,9.334948,58059.8125,935.0710379,1999,CA,TULE,0
8065,17/05/1999,18/5/1999,102.9105,633094.668,4298.761121,1999,CA,CYRUS,0
8066,12/06/1999,12/6/1999,60.46222,371095.5938,3393.322379,1999,CA,SHADOW,0
8067,12/07/1999,15/7/1999,282.1967,1624914.234,7133.519328,1999,CA,CONEJOS,0
8068,29/08/1999,7/9/1999,7233.531,42939673.66,46245.22992,1999,CA,BRIDGE,0
8069,22/10/1999,23/10/1999,51.0591,302549.1133,2561.171003,1999,CA,FRANKISH,0
8070,06/08/1999,,325.1721,2154352.773,6262.525288,1999,CA,DEER,
8071,09/09/1999,,114.1993,754196.1641,3810.68719,1999,CA,LIGHTNING #31,5913
8072,23/08/1999,30/8/1999,3994.689,25967407.96,36126.60348,1999,CA,PILOT,
8073,10/08/1999,10/8/1999,2750.984,18175639.73,24835.84857,1999,CA,HIRAM,
8074,18/09/1999,29/12/1999,573.8676,3622989.48,11019.27338,1999,CA,WILLIAMS,0
8075,15/11/1999,30/12/1999,263.8746,1653567.719,10172.7209,1999,CA,CONIFER,0
8076,,,2573.794,16804565.47,22500.38081,1999,CA,ELEANOR,0
8077,,,26.23312,171190.4063,1774.920508,1999,CA,VERNON,0
8078,,,8855.949,57716133.74,51938.38162,1999,CA,LECONTE,0
8079,,,38.93429,253859.6406,2004.791552,1999,CA,LECONTE (SPOT),0
8080,,,28.29228,184198,2219.875019,1999,CA,PATE,0
8081,,,865.5844,5624986.152,13585.36428,1999,CA,DARK,0
8082,,,889.362,5767708.723,11885.10387,1999,CA,LOST VALLEY,0
8083,,,19.99745,129641.043,1335.606765,1999,CA,JUNCTION,0
8084,23/07/1999,23/7/1999,6.550648,38711.91406,961.9883694,1999,CA,SCORPION,0
8085,,,113.1907,731660.0508,6355.994759,1999,CA,LOST BEAR BURNO,0
8086,,,177.8274,1148228.508,5212.460669,1999,CA,CHIL,0
8087,25/08/1999,26/8/1999,30.30316,178713.0898,4218.739841,1999,CA,HIILLVIEW #1,9933
8088,27/05/1999,3/6/1999,1905.593,11258246.15,15824.65161,1999,CA,JUNIPER,9905
8089,27/05/1999,3/6/1999,11952.24,70567827.02,102171.6521,1999,CA,FIRE #3,9907
8090,11/07/1999,22/11/1999,2144.482,13862269.59,23716.751,1999,CA,LOST BEAR,71
8091,12/08/1999,22/11/1999,374.2078,2435962.199,7906.224847,1999,CA,MORRISON,120
8092,,,200.035,1300687.766,7062.006908,1998,CA,SIBLEY #2,2546
8093,,,1388.175,9020336.277,17525.97297,1998,CA,GREENRIDGE #6,2360
8094,,,340.4902,2150582.215,16559.93298,1998,CA,MANZANAR FIRE,1231
8095,17/06/1998,,62.87105,383924.793,4226.420969,1998,CA,PG&E,2264
8096,07/09/1998,,61.2258,372622.9141,2908.552583,1998,CA,BRANCH,3685
8097,22/09/1998,,74.83429,452578.1211,3171.137225,1998,CA,S. OAKGLEN,3913
8098,28/06/1998,,523.7034,3191294.375,9694.880022,1998,CA,BENA,0
8099,08/07/1998,,4471.509,27276528.29,23369.5569,1998,CA,BRECK,0
8100,09/08/1998,,1111.685,6566308.918,13797.92427,1998,CA,COUNTRY,44250
8101,16/08/1998,,640.2378,3766188.93,10890.63202,1998,CA,STATE 1179,45694
8102,25/08/1998,,109.4812,642928.8711,3570.864844,1998,CA,LEWIN FIRE,47490
8103,31/08/1998,,5977.076,35093505.43,27732.29754,1998,CA,JUNIPER,48705
8104,31/08/1998,,2429.388,14278423.36,17593.05661,1998,CA,WEIRICK,48758
8105,05/10/1998,,2055.592,12128847.89,18391.51235,1998,CA,TAYLOR,55830
8106,18/08/1998,19/8/1998,322.732,1984043.941,6381.115789,1998,CA,STINE,0
8107,21/08/1998,23/8/1998,412.8128,2537747.711,9607.406247,1998,CA,ROBINSON,0
8108,18/07/1998,18/7/1998,7.240122,44450.60547,942.5258215,1998,CA,BARLOW,0
8109,10/07/1998,10/7/1998,113.994,697177.2656,3216.641859,1998,CA,OAK,0
8110,12/08/1998,14/8/1998,54.58837,370609.1172,2486.46942,1998,CA,SODA II,0
8111,12/07/1998,,87.98,514291.2656,3568.249725,1998,CA,PINE,38378
8112,02/08/1998,,485.0919,2837715.496,9962.578769,1998,CA,LEE,42803
8113,04/08/1998,,580.385,3428991.285,8235.385456,1998,CA,SIERRA,43229
8114,20/07/1998,,485.645,2931269.465,8102.101081,1998,CA,GRAPEVINE,0
8115,02/09/1998,,1918.653,11709105.76,18866.05652,1998,CA,BRECKENRIDGE,0
8116,20/10/1998,,681.1429,4147090.473,13862.41636,1998,CA,STEVENSON,0
8117,05/10/1998,,19.0665,113806.0703,1677.916792,1998,CA,WAYSIDE FIRE,1611
8118,19/09/1998,,362.2581,2159258.652,9090.297345,1998,CA,DERBY FIRE,1521
8119,20/07/1998,21/7/1998,233.1016,1393024.871,6623.526547,1998,CA,SAN FRAN,0
8120,03/07/1998,,110.164,661336.8125,4457.812436,1998,CA,H FIRE,1042
8121,07/08/1998,,182.6708,1093582.672,7240.216464,1998,CA,PALMDALE FIRE,1257
8122,30/07/1998,,90.56752,542387.1758,3965.039147,1998,CA,GODDE FIRE,1205
8123,10/07/1998,,268.8694,1616357.164,6937.855714,1998,CA,WEST FIRE,1084
8124,20/09/1998,,5993.246,40137930.49,34474.8403,1998,CA,MIDDLE,4447
8125,30/10/1998,,840.8893,5595018.063,10228.99282,1998,CA,PHILLIPS,5667
8126,17/10/1998,,22.56487,153825.0703,1834.47478,1998,CA,LONGVALE,5193
8127,22/08/1998,,18.08657,123861.5039,1436.181701,1998,CA,SAND,4051
8128,,,320.545,2049327.785,7046.530904,1998,CA,CURIE,2070
8129,,,1000.866,6485677.047,14480.30319,1998,CA,580 #6,2767
8130,,,70.45638,455231.6133,3251.30937,1998,CA,VALLECITOS,2711
8131,24/07/1998,24/7/1998,31.42946,188019.1641,1870.212728,1998,CA,TEMPLIN,3253
8132,21/10/1998,,34.60073,210633.3828,2186.85642,1998,CA,CRANDEL,4369
8133,29/08/1998,,21.33552,131063.8672,2234.342152,1998,CA,HAMPTON,3493
8134,18/10/1998,,12612.69,75206958.45,57899.13851,1998,CA,PIRU INCIDENT,27848
8135,14/08/1998,,107.9658,639992.4102,4063.334062,1998,CA,RANCH,0
8136,03/08/1998,,2794.889,17524889.72,27941.91284,1998,CA,STONEWALL,2661
8137,01/10/1998,,956.4529,6914766.508,10330.93403,1998,CA, ,0
8138,01/10/1998,,6284.229,45386453.24,28373.87741,1998,CA, ,0
8139,20/10/1998,,57.2387,331646.4648,3294.978214,1998,CA,ALFORD,7114
8140,17/07/1998,,147.8086,847623.2617,5606.325311,1998,CA,JAMACHA,4500
8141,21/08/1998,,250.9487,1446299.219,6996.854733,1998,CA,FEATHERSTONE,5460
8142,17/07/1998,,1123.005,6422193.605,10593.74603,1998,CA,SUMMIT,0
8143,01/10/1998,,149.0179,1071245.18,3895.729484,1998,CA, ,0
8144,01/10/1998,,1583.923,11375396.07,16200.86439,1998,CA, ,0
8145,16/07/1998,,219.2852,1294702.387,5479.647553,1998,CA,OAK CANYON FIRE,40709
8146,27/07/1998,,945.7242,5586216.484,10523.62393,1998,CA,STALLION FIRE,43142
8147,23/06/1998,,781.4695,4623277.055,11593.34755,1998,CA,COVINGTON FIRE,35500
8148,31/08/1998,,318.837,1885424.004,7842.149871,1998,CA, ,202
8149,05/10/1998,,28136.33,165686120.4,85179.82527,1998,CA,EDNA,55751
8150,04/09/1998,,1276.611,8602692.496,12308.20579,1998,CA,BEALE ASSIST,1182
8151,04/09/1998,,343.528,2318148.93,7250.226875,1998,CA,SMART,1183
8152,05/08/1998,,20.42624,139795.3633,1763.948195,1998,CA,SULLY,3642
8153,31/08/1998,,56.75972,381258.0234,5092.065128,1998,CA,RETECH,4269
8154,30/08/1998,,22.39232,154111.625,1574.665638,1998,CA,BLUE,4243
8155,12/07/1998,,11.95437,68352.80859,1021.440265,1998,CA,CANYON,4342
8156,06/10/1998,,94.9573,548155.1953,3291.171818,1998,CA,CAMNO SAN BERNARDO,6712
8157,04/08/1998,5/8/1998,4.988938,33957.83984,758.1569543,1998,CA,SAN HEDRIN,0
8158,01/09/1998,5/9/1998,163.9664,1113046.609,6198.715203,1998,CA,HAUL,0
8159,04/11/1998,,116.9937,695232.8164,3832.985736,1998,CA,SOUTH MOUNTAIN,0
8160,21/08/1998,21/8/1998,11.08818,80334.22656,1439.896518,1998,CA,BUCHER,0
8161,22/08/1998,8/9/1998,2693.055,19603333.94,26226.67097,1998,CA,NORTH CROWDER,0
8162,20/08/1998,,100.0569,649395.0078,3834.953574,1998,CA,BRUNS,2734
8163,10/12/1998,,110.2399,709475.4141,3946.844627,1998,CA,DEL PUERTO,2604
8164,,,68.38533,443573.4375,2567.420571,1998,CA,MT. HOUSE,2770
8165,,,55.0211,357410.2695,2440.248266,1998,CA,BYRON,1939
8166,08/09/1998,,152.7675,993048.7148,5365.028579,1998,CA,HWY 120 #3,5675
8167,01/10/1998,,144.3114,1035976.738,3963.828038,1998,CA, ,0
8168,01/10/1998,,625.0103,4485313.121,8065.217388,1998,CA, ,0
8169,01/10/1998,,11140.9,80022426.87,51256.11761,1998,CA, ,0
8170,31/08/1998,2/9/1998,1240.665,7618445.496,12992.7142,1998,CA,YANKEE,0
8171,23/08/1998,24/8/1998,14.61848,89434.38672,1696.510806,1998,CA,LUCAS,0
8172,02/09/1998,8/9/1998,138.3336,941235.1797,6307.606874,1998,CA,GARCIA,0
8173,21/10/1998,24/10/1998,68.1853,408487.0781,3085.340321,1998,CA,OGILVY (ATTEMPTED BACKFIRE),0
8174,17/10/1998,24/10/1998,4029.301,24122635.87,25812.61626,1998,CA,OGILVY,0
8175,17/07/1998,17/7/1998,2.088669,12492.80078,608.5190505,1998,CA,BOAT_HOUSE,532
8176,01/10/1998,,337.3584,2418274.254,5844.129607,1998,CA, ,0
8177,01/10/1998,,495.1255,3549045.195,8204.360694,1998,CA, ,0
8178,01/10/1998,,1067.797,7648444.004,12017.82678,1998,CA, ,0
8179,01/10/1998,,612.902,4385757.777,8180.391015,1998,CA, ,0
8180,01/10/1998,,84.46767,605493.1055,3013.211314,1998,CA, ,0
8181,01/10/1998,,196.7099,1408762.551,4897.091016,1998,CA, ,0
8182,01/10/1998,,5.065683,36299.85938,815.5345803,1998,CA, ,0
8183,01/10/1998,,90.80735,651583.3398,3329.361762,1998,CA, ,0
8184,31/08/1998,2/9/1998,22.89223,135673.8516,1696.221113,1998,CA,FRANKISH,0
8185,09/09/1998,,208.9842,1331820.527,6708.970754,1998,CA,PACHECO,13080
8186,10/07/1998,,4957.548,31416638.59,29013.84603,1998,CA,MERCY,9476
8187,16/06/1998,,419.9902,2672791.492,8146.334898,1998,CA,152 FIRE,7993
8188,03/07/1998,,659.604,4201836.664,9140.83145,1998,CA,CANAL,8967
8189,02/08/1998,,1995.903,13946796.14,16239.28737,1998,CA,POWERHOUSE,2072
8190,02/08/1998,,1059.883,7396656.828,11534.71936,1998,CA,MANTON #3,2073
8191,09/09/1998,,888.5771,5660438.75,12009.71198,1998,CA,152 FIRE,7993
8192,04/08/1998,,293.7902,2122729,6701.367459,1998,CA,SHASTINA,276
8193,10/07/1998,,805.9127,4909704,9191.414806,1998,CA,TRAIL,2619
8194,06/08/1998,,115.8018,705974.8555,3199.477807,1998,CA,DIEFENDERFER,3106
8195,18/10/1998,,275.4392,1680337.574,5250.205361,1998,CA,BITTERWATER,4334
8196,20/07/1998,,670.1241,4076911.805,9699.479957,1998,CA,CALIF. VALLEY CSD,2800
8197,01/10/1998,,496.0679,3580427.75,8701.909326,1998,CA, ,0
8198,01/10/1998,,3617.245,26068103.06,23024.0121,1998,CA, ,0
8199,01/10/1998,,318.1707,2291499.5,6667.593361,1998,CA, ,0
8200,01/10/1998,,305.5092,2193769.305,5735.970773,1998,CA, ,0
8201,01/10/1998,,441.6304,3177010.746,8468.866324,1998,CA, ,0
8202,01/10/1998,,233.9299,1680819.766,4838.621559,1998,CA, ,0
8203,01/10/1998,,106.8579,767133.125,3460.242712,1998,CA, ,0
8204,01/10/1998,,469.1454,3365250.32,7550.727397,1998,CA, ,0
8205,01/10/1998,,389.1631,2797016.582,6993.088998,1998,CA, ,0
8206,01/10/1998,,93.31925,669667.832,3335.488425,1998,CA, ,0
8207,01/10/1998,,287.4872,2064926.438,5719.561017,1998,CA, ,0
8208,01/10/1998,,258.5115,1855489.125,5586.285869,1998,CA, ,0
8209,01/10/1998,,99.92675,716883.4375,3296.685334,1998,CA, ,0
8210,01/10/1998,,129.6347,929379.0938,4025.399966,1998,CA, ,0
8211,11/07/1998,,2479.836,15189830.82,20248.93602,1998,CA,AERA,0
8212,15/07/1998,,833.33,5037170.711,12047.07391,1998,CA,WOLF,0
8213,,,60.52259,393355.1641,3530.794659,1998,CA,VAQUEROS,1925
8214,03/09/1998,,298.7101,1862703.852,8468.665349,1998,CA,LOS GATOS,37778
8215,19/08/1998,,61.0018,431875.375,5220.74133,1998,CA,COYOTE,2569
8216,04/08/1998,7/8/1998,9674.954,70687839.54,49218.15988,1998,CA,REFUGE,0
8217,11/08/1998,11/8/1998,74.18335,516404.418,4783.028833,1998,CA,TGU DENNY,0
8218,27/04/1998,27/4/1998,8.934291,54393.55078,1015.557222,1998,CA,SKYLINE,0
8219,06/06/1998,7/6/1998,154.9363,937565.5352,4888.695315,1998,CA,PENTLAND,0
8220,20/06/1998,20/6/1998,13.64119,82708.75781,1348.112527,1998,CA,CLUB,0
8221,30/06/1998,30/6/1998,80.31471,488742.9453,3448.318876,1998,CA,DERBY,0
8222,04/07/1998,4/7/1998,119.6632,724460.9141,6546.061463,1998,CA,SPANISH,0
8223,12/08/1998,13/8/1998,26.72859,161728.9414,1736.434285,1998,CA,HAZELTON,0
8224,26/08/1998,27/8/1998,57.5873,354275.668,3314.957991,1998,CA,RESERVE,0
8225,08/09/1998,8/9/1998,98.48841,594473.9336,3457.08719,1998,CA,RIVER,0
8226,20/09/1998,20/9/1998,109.5765,669214.9648,3945.504167,1998,CA,STANDARD,0
8227,19/07/1998,19/7/1998,8.352713,49458.51953,867.6170146,1998,CA,SYCAMORE,0
8228,10/07/1998,10/7/1998,9.464169,56047.52734,1147.043181,1998,CA,FOOTHILL,0
8229,26/08/1998,26/8/1998,16.95814,100856.1523,1474.804649,1998,CA,LOPEZ,0
8230,11/07/1998,,55.70852,343574.7031,2658.135508,1998,CA, ,0
8231,,,75.59612,465590.0195,3827.999441,1998,CA, ,0
8232,,,7.952803,48986.78516,977.5174505,1998,CA, ,0
8233,,,9.513535,58599.72266,1206.744487,1998,CA, ,0
8234,,,35.25026,217096.4414,2866.865803,1998,CA, ,0
8235,,,1356.804,8361130.48,12176.08552,1998,CA, ,0
8236,22/07/1998,,31.41712,193820.0273,2969.812908,1998,CA, ,0
8237,22/08/1998,,20.29646,125050.4727,1496.188233,1998,CA, ,0
8238,31/08/1998,,109.7949,675732.0508,3406.862485,1998,CA, ,0
8239,29/05/1998,,377.7314,2329744.012,10757.01645,1998,CA, ,0
8240,,,7344.639,45301698.75,30377.34936,1998,CA, ,0
8241,15/06/1998,15/6/1998,95.59953,588194.5352,3395.39179,1998,CA,MINE,0
8242,20/06/1998,22/6/1998,270.5207,1663501.047,5627.262114,1998,CA,OLIVER,0
8243,30/08/1998,10/9/1998,3411.581,21870780.32,32931.19599,1998,CA,TOM,0
8244,20/10/1998,22/10/1998,896.8691,5681463.219,11240.29754,1998,CA,ROUGH,0
8245,24/07/1998,25/7/1998,8.89765,55345.0625,933.3174387,1998,CA,COFFEE,0
8246,19/07/1998,21/7/1998,11.46984,70785.12891,1181.761532,1998,CA,MANTER,0
8247,13/09/1998,20/9/1998,841.2689,6101020.477,9675.59822,1998,CA,BUCK,60
8248,,,52.39753,374193.6914,3876.563008,1998,CA,MID-BASIN WEST,0
8249,,,37.00419,264947.7656,2527.551773,1998,CA,98 ELK,0
8250,16/09/1998,17/9/1998,2.020026,11920.91016,513.7424368,1998,CA,AIRSTRIP,0
8251,,,49.77883,325602.1133,2294.548549,1998,CA,TRAIL,
8252,20/10/1998,25/10/1998,32.70206,204893.3398,2494.109094,1998,CA,LOOKOUT2,0
8253,,,117.9506,767442.9297,4754.315469,1998,CA,HARDEN,0
8254,,,9.749081,63018.21484,1300.808786,1998,CA,HOOVER,0
8255,27/06/1997,28/6/1997,67.92581,389290.3047,2472.747311,1997,CA,BRONCO,0
8256,03/07/1997,,1793.799,10253678.31,18262.01346,1997,CA,ALL ACRES IN MEX,4927
8257,,,1058.822,6734190.418,13702.76941,1997,CA,MILE,10039
8258,26/10/1997,30/10/1997,38.21358,271753.9219,2669.007822,1997,CA,TELESCOPE,3555
8259,05/08/1997,13/8/1997,24797.38,148021052.2,68077.49984,1997,CA,HOPPER,0
8260,18/05/1997,23/6/1997,529.697,3310147.039,9179.771347,1997,CA,TOWER II,0
