weatherstn,ALARM_DATE,Fire station name,UNIT_ID,GIS_ACRES,Shape__Area,Shape__Length,YEAR_
USC00045352,2005-07-09,Madera - Mariposa CAL FIRE,MMU,9.237262,58678.14063,1154.61418,2005
USC00045352,2005-11-26,Madera - Mariposa CAL FIRE,MMU,29.19608,185727.3438,1977.419348,2005
USC00045352,2005-06-26,Madera - Mariposa CAL FIRE,MMU,91.91931,592686.5664,4016.35866,2005
USC00045352,2005-05-25,Madera - Mariposa CAL FIRE,MMU,21.7425,138341.9844,1692.018178,2005
USC00045352,2005-07-21,Madera - Mariposa CAL FIRE,MMU,155.5704,992531.8984,5152.382003,2005
USC00045352,2005-09-25,Madera - Mariposa CAL FIRE,MMU,75.32965,482030.0,3826.464196,2005
USC00045352,2005-07-25,Madera - Mariposa CAL FIRE,MMU,547.3606,3495714.715,9037.749527,2005
USC00045352,2005-09-26,Madera - Mariposa CAL FIRE,MMU,23.40448,149171.9727,1928.376328,2005
USC00045352,2005-07-11,Madera - Mariposa CAL FIRE,MMU,332.2597,2116414.094,7712.895808,2005
USC00045352,2005-09-04,Madera - Mariposa CAL FIRE,MMU,11.457,73575.99219,1339.568324,2005
USC00045352,2005-09-15,Madera - Mariposa CAL FIRE,MMU,420.4244,2673836.688,12363.00026,2005
USC00045352,2005-06-08,Madera - Mariposa CAL FIRE,MMU,29.49736,188752.582,2207.05032,2005
US1CAAM0003,2005-09-26,Amador - El Dorado CAL FIRE,AEU,103.5365,682632.2656,5015.885788,2005
US1CAAM0003,2005-09-16,Amador - El Dorado CAL FIRE,AEU,23.81597,157952.043,1867.012871,2005
US1CAAM0003,2005-08-04,Amador - El Dorado CAL FIRE,AEU,5.670745,37616.59766,981.2972651,2005
US1CAAM0003,2005-07-26,Amador - El Dorado CAL FIRE,AEU,21.23567,139931.2422,1594.624518,2005
US1CAAM0003,2005-09-30,Amador - El Dorado CAL FIRE,AEU,13.29541,88542.42578,1167.032473,2005
US1CASD0026,2005-08-27,Riverside CAL FIRE,RRU,104.5349,611032.8633,3801.186731,2005
US1CASD0026,2005-06-02,Riverside CAL FIRE,RRU,271.6541,1599621.172,6366.106942,2005
US1CASD0026,2005-07-01,Riverside CAL FIRE,RRU,16.03467,94363.03906,1676.071358,2005
US1CASD0026,2005-05-22,Riverside CAL FIRE,RRU,48.30418,284631.7773,3460.599056,2005
US1CASD0026,2005-09-04,Riverside CAL FIRE,RRU,45.28365,266712.2031,2754.378079,2005
US1CASD0026,2005-05-04,Riverside CAL FIRE,RRU,20.01006,117963.207,2725.22014,2005
US1CASD0026,2005-09-09,Riverside CAL FIRE,RRU,188.7452,1114126.883,5593.664214,2005
US1CASD0026,2005-04-20,Riverside CAL FIRE,RRU,19.57455,115203.3555,1441.893537,2005
US1CASD0026,2005-05-21,Riverside CAL FIRE,RRU,13.54572,79916.83984,1367.715466,2005
US1CASD0026,2005-07-26,Riverside CAL FIRE,RRU,99.37663,579033.543,3220.667198,2005
US1CASD0026,2005-09-28,Riverside CAL FIRE,RRU,1014.641,5985910.871,12615.73164,2005
US1CASD0026,2005-05-18,Riverside CAL FIRE,RRU,2.331652,13693.56641,571.311132,2005
US1CASD0026,2005-04-09,Riverside CAL FIRE,RRU,12.99544,76438.70313,1291.446,2005
US1CASD0026,2005-07-01,Riverside CAL FIRE,RRU,72.73019,427188.5703,2911.083336,2005
US1CASD0026,2005-10-05,Riverside CAL FIRE,RRU,6532.973,38524675.38,32174.27543,2005
US1CASD0026,2005-06-22,Riverside CAL FIRE,RRU,2076.458,12205233.85,20389.9532,2005
USC00046172,2005-06-21,Tuolumne - Calaveras CAL FIRE,TCU,62.59212,407921.2695,4283.890238,2005
USC00046172,2005-06-25,Tuolumne - Calaveras CAL FIRE,TCU,58.80748,386286.4219,3462.180423,2005
USC00048135,2005-08-23,Shasta - Trinity CAL FIRE,SHU,162.5525,1157541.195,4855.159625,2005
USC00048135,2005-08-24,Shasta - Trinity CAL FIRE,SHU,37.79728,268482.793,2108.906172,2005
USC00040134,2005-07-14,Cleveland National Forest,CNF,123.6037,708003.0977,3864.080635,2005
US1CAFR0033,2005-06-04,Fresno-Kings CAL FIRE,FKU,2371.546,14875927.95,19475.25635,2005
USC00046172,2005-09-12,Tuolumne - Calaveras CAL FIRE,TCU,136.6231,887488.6523,4731.908631,2005
USC00046172,2005-11-08,Tuolumne - Calaveras CAL FIRE,TCU,146.2431,955074.0898,5737.421241,2005
USC00046172,2005-08-01,Tuolumne - Calaveras CAL FIRE,TCU,387.1849,2534999.961,12637.52975,2005
USC00046172,2005-06-01,Tuolumne - Calaveras CAL FIRE,TCU,71.00386,465111.3203,3756.331219,2005
USR0000CWEE,2005-09-17,Siskiyou CAL FIRE,SKU,746.627,5433163.762,14591.11206,2005
US1CASC0006,2005-07-13,Santa Clara CAL FIRE,SCU,12.72615,82410.74219,1743.112005,2005
US1CASC0006,2005-07-13,Santa Clara CAL FIRE,SCU,0.4773929,3091.632813,374.8007025,2005
US1CASC0006,2005-07-13,Santa Clara CAL FIRE,SCU,0.6352376,4113.746094,492.2370396,2005
US1CASC0006,2005-07-13,Santa Clara CAL FIRE,SCU,7.931038,51364.53906,1011.942914,2005
US1CASC0006,2005-07-13,Santa Clara CAL FIRE,SCU,9.075856,58780.80859,948.7395659,2005
US1CASC0006,2005-07-13,Santa Clara CAL FIRE,SCU,5.444999,35266.4375,781.5163857,2005
US1CASC0006,2005-07-13,Santa Clara CAL FIRE,SCU,4.555234,29504.4375,906.8540456,2005
US1CASC0006,2005-07-13,Santa Clara CAL FIRE,SCU,10.22459,66235.83984,1259.592487,2005
US1CASC0006,2005-07-19,Santa Clara CAL FIRE,SCU,6440.356,41658928.07,50941.35896,2005
US1CASC0006,2005-07-26,Santa Clara CAL FIRE,SCU,395.2462,2553179.184,9800.968065,2005
US1CASC0006,2005-07-05,Santa Clara CAL FIRE,SCU,77.58133,506269.5742,3554.807841,2005
US1CASC0006,2005-07-06,Santa Clara CAL FIRE,SCU,162.6663,1060473.148,6946.709376,2005
US1CASC0006,2005-08-27,Santa Clara CAL FIRE,SCU,248.8138,1603282.945,6166.786665,2005
US1CASC0006,2005-07-19,Santa Clara CAL FIRE,SCU,445.196,2889232.836,10289.97401,2005
US1CASC0006,2005-07-01,Santa Clara CAL FIRE,SCU,311.3625,2027186.129,10810.02962,2005
US1CASC0006,2005-06-13,Santa Clara CAL FIRE,SCU,109.911,717700.8945,4497.454753,2005
US1CASC0006,2005-06-04,Santa Clara CAL FIRE,SCU,347.8554,2260339.184,9346.376114,2005
US1CASC0006,2005-06-29,Santa Clara CAL FIRE,SCU,202.8287,1316419.5,6164.997464,2005
US1CALK0018,2005-09-16,Sonoma - Lake - Napa CAL FIRE,LNU,771.6003,5201161.098,18618.90344,2005
US1CALK0018,2005-08-21,Sonoma - Lake - Napa CAL FIRE,LNU,153.7199,1026983.527,4027.527898,2005
US1CALK0018,2005-09-16,Sonoma - Lake - Napa CAL FIRE,LNU,261.4779,1730601.242,6404.30417,2005
US1CALK0018,2005-10-02,Sonoma - Lake - Napa CAL FIRE,LNU,193.768,1275618.914,5307.080008,2005
US1CALK0018,2005-09-13,Sonoma - Lake - Napa CAL FIRE,LNU,227.1998,1504410.305,5164.542362,2005
US1CALK0018,2005-07-06,Sonoma - Lake - Napa CAL FIRE,LNU,52.54495,347793.2773,2738.863512,2005
US1CALK0018,2005-07-03,Sonoma - Lake - Napa CAL FIRE,LNU,61.74451,413502.6445,2908.948616,2005
US1CAMD0033,2005-08-26,Mendocino CAL FIRE,MEU,12.04709,82976.78906,1395.869598,2005
US1CAMD0033,2005-09-15,Mendocino CAL FIRE,MEU,225.8012,1541928.227,6649.32924,2005
US1CAMD0033,2005-08-28,Mendocino CAL FIRE,MEU,98.78827,659373.8047,3216.600497,2005
USC00048338,2005-05-20,Monterey - San Benito CAL FIRE,BEU,24.20928,149617.5977,2785.383611,2005
USC00048338,2005-09-04,Monterey - San Benito CAL FIRE,BEU,1383.122,8687953.426,19972.52958,2005
USC00048338,2005-07-24,Monterey - San Benito CAL FIRE,BEU,182.4092,1138343.02,4157.336365,2005
USC00048338,2005-05-27,Monterey - San Benito CAL FIRE,BEU,19.87103,123516.9063,1694.412851,2005
USC00048338,2005-08-09,Monterey - San Benito CAL FIRE,BEU,29.15005,181302.375,1899.517694,2005
USC00048338,2005-05-29,Monterey - San Benito CAL FIRE,BEU,14.87495,91848.43359,1328.899915,2005
USC00048338,2005-09-14,Monterey - San Benito CAL FIRE,BEU,26.0955,163021.7773,2070.600982,2005
USC00048338,2005-11-19,Monterey - San Benito CAL FIRE,BEU,15.62453,98967.83984,1757.229201,2005
USC00048338,2005-06-16,Monterey - San Benito CAL FIRE,BEU,54.63295,336846.9375,3563.26411,2005
USR0000CMIO,2005-07-27,Tulare CAL FIRE,TUU,764.7642,4719300.695,10152.71516,2005
USR0000CMIO,2005-07-07,Tulare CAL FIRE,TUU,2901.62,18215480.78,17609.62847,2005
USC00040332,2005-05-24,Kern County,KRN,450.4506,2761346.152,6796.077736,2005
USC00040332,2005-05-27,Kern County,KRN,230.1306,1413791.633,5775.555958,2005
USC00048338,2005-06-16,Monterey - San Benito CAL FIRE,BEU,16.37958,101384.6133,1967.914768,2005
USC00048338,2005-08-11,Monterey - San Benito CAL FIRE,BEU,66.83495,418880.0117,4306.899604,2005
USC00048338,2005-08-12,Monterey - San Benito CAL FIRE,BEU,23.28835,146585.418,1622.834272,2005
USC00040332,2005-06-02,Kern County,KRN,764.6736,4636482.262,15748.02756,2005
USC00040332,2005-06-04,Kern County,KRN,449.4977,2713642.691,10798.40489,2005
USC00040332,2005-07-03,Kern County,KRN,639.0505,3912686.352,9460.033355,2005
USC00040332,2005-07-09,Kern County,KRN,941.8231,5706062.109,16225.2637,2005
USC00040332,2005-07-17,Kern County,KRN,358.684,2179477.227,9260.188574,2005
USC00040332,2005-07-26,Kern County,KRN,774.8641,4771467.277,12398.76401,2005
USC00040332,2005-07-08,Kern County,KRN,828.3778,4993452.871,11352.95613,2005
USC00040332,2005-07-15,Kern County,KRN,208.3003,1278583.168,5764.167285,2005
USC00040332,2005-08-13,Kern County,KRN,410.6077,2505026.297,7128.958752,2005
USC00040332,2005-09-21,Kern County,KRN,1814.477,11114043.26,22009.19495,2005
USC00040332,2005-11-27,Kern County,KRN,659.1056,4025406.781,14735.3868,2005
USC00040332,2005-09-25,Kern County,KRN,412.8019,2484264.535,8791.202028,2005
US1CAVT0031,2005-11-18,Ventura County,VNC,3892.234,23141776.31,24957.75141,2005
US1CAVT0031,2005-06-29,Ventura County,VNC,14.8587,88062.72266,2377.683217,2005
USC00040543,2005-07-01,Los Padres National Forest,LPF,100.317,608607.1992,4064.487435,2005
USR0000CCRE,2005-07-21,Inyo National Forest,INF,62.61414,393952.3438,2587.951748,2005
USR0000CCRE,2005-08-05,Inyo National Forest,INF,11.67198,75291.39844,1307.069857,2005
USR0000CCRE,2005-07-22,Inyo National Forest,INF,655.0291,4153256.52,12066.71616,2005
USR0000CCRE,2005-07-22,Inyo National Forest,INF,154.7571,980144.5781,4623.191931,2005
USC00048105,2005-08-31,San Bernardino National Forest,BDF,5491.788,32318015.62,30958.7494,2005
US1CAHM0144,2005-09-04,Six Rivers National Forest,SRF,175.4118,1262002.219,4938.470301,2005
USC00048105,2005-10-05,San Bernardino National Forest,BDF,938.6616,5555970.371,14315.81683,2005
USC00040134,2005-10-06,Cleveland National Forest,CNF,230.2006,1319794.648,8477.376057,2005
USC00040134,2005-07-31,Cleveland National Forest,CNF,17.04495,98585.59375,1490.57756,2005
USR0000CALD,2005-08-09,Mendocino National Forest,MNF,1719.767,11661987.89,23325.54409,2005
USC00044518,2005-07-27,Sequoia National Forest,SQF,39.15746,243595.0625,1969.293523,2005
USR0000CCHI,2005-09-05,Angeles National Forest,ANF,20.66898,122655.7344,1474.814381,2005
USC00044176,2005-08-01,Sierra National Forest,SNF,22.9763,146987.6094,2652.687992,2005
USC00049083,2005-09-08,Shasta-Trinity National Forest,SHF,12.52681,88891.21094,1137.522167,2005
USC00049083,2005-11-07,Shasta-Trinity National Forest,SHF,433.0985,3079781.758,8309.110097,2005
USC00044518,2005-07-20,Sequoia National Forest,SQF,11.64448,72440.03125,1274.849175,2005
USC00044518,2005-07-29,Sequoia National Forest,SQF,74.45398,454365.0664,3940.914597,2005
USC00044518,2005-07-05,Sequoia National Forest,SQF,70.52538,433195.2891,4484.599221,2005
USC00044518,2005-07-09,Sequoia National Forest,SQF,1149.692,7068933.594,18620.48935,2005
USC00044518,2005-08-07,Sequoia National Forest,SQF,41.0536,252195.832,1974.080406,2005
USC00044518,2005-07-24,Sequoia National Forest,SQF,21.96268,136180.5859,1637.249124,2005
USC00044518,2005-07-24,Sequoia National Forest,SQF,1185.201,7363465.41,31210.57766,2005
USC00048105,2005-11-16,San Bernardino National Forest,BDF,69.78516,413560.5156,3286.283589,2005
USC00041799,2005-09-20,Klamath National Forest,KNF,3224.143,23272082.27,32578.19128,2005
USR0000CCHI,2005-09-04,Angeles National Forest,ANF,14.92147,89554.58203,2555.58668,2005
USC00049600,2005-09-16,Lassen National Forest,LNF,24.1305,171362.1172,2289.527691,2005
USC00044176,2005-08-09,Sierra National Forest,SNF,33.07837,209810.1563,2906.608582,2005
US1CAHM0144,2005-11-20,Six Rivers National Forest,SRF,10.98737,76431.60156,1409.325593,2005
USC00040543,2005-10-16,Los Padres National Forest,LPF,7.196554,44858.00391,782.213768,2005
USC00040543,2005-08-06,Los Padres National Forest,LPF,26.50044,158446.9688,2764.250828,2005
USC00045352,2005-09-17,Madera - Mariposa CAL FIRE,MMU,78.25121,507766.7969,4575.585046,2005
USC00044616,2005-11-19,Eldorado National Forest,ENF,25.80359,171158.4883,4630.598026,2005
USR0000CCRE,2005-09-23,Inyo National Forest,INF,31.79669,204123.2227,6808.517893,2005
USR0000CCRE,2005-09-02,Inyo National Forest,INF,18.7588,121648.9219,3014.307067,2005
USC00040134,2005-08-24,Cleveland National Forest,CNF,12.18256,69788.41016,1934.93697,2005
USR0000CCRE,2005-07-03,Inyo National Forest,INF,34.12565,221625.0859,2850.74024,2005
USR0000CCRE,2005-07-20,Inyo National Forest,INF,45.31911,295584.6797,2151.264256,2005
USR0000CTIM,2005-08-05,Modoc National Forest,MDF,11.96217,86749.89844,1543.151669,2005
USR0000CTIM,2005-08-08,Modoc National Forest,MDF,204.4056,1495461.367,7856.933904,2005
USR0000CTIM,2005-08-05,Modoc National Forest,MDF,114.8449,834991.8594,9088.16306,2005
USC00047085,2005-09-22,Plumas National Forest,PNF,30.99305,213164.3164,2267.386677,2005
USC00047085,2005-03-15,Plumas National Forest,PNF,17.67499,122049.2891,1531.846555,2005
USC00041018,2005-08-24,Tahoe National Forest,TNF,2265.666,15478708.27,23433.02762,2005
USC00041018,2005-09-22,Tahoe National Forest,TNF,29.69156,200360.5078,2548.316239,2005
USC00041906,2005-09-27,Stanislaus National Forest,STF,43.21399,285118.3164,4988.166224,2005
USC00040798,2005-06-27,Los Angeles County,LAC,147.3097,885478.8789,7899.665959,2005
USC00040798,2005-09-28,Los Angeles County,LAC,23396.39,138815034.4,168301.3688,2005
USC00045212,2005-06-22,San Bernardino CAL FIRE,BDU,3081.726,18212327.11,40194.45071,2005
USC00045212,2005-09-28,San Bernardino CAL FIRE,BDU,200.118,1183583.457,4664.776388,2005
USC00045212,2005-05-21,San Bernardino CAL FIRE,BDU,121.7351,725030.5117,4207.190305,2005
USC00045212,2005-03-30,San Bernardino CAL FIRE,BDU,86.45296,555268.0742,3291.076895,2005
USC00045212,2005-04-07,San Bernardino CAL FIRE,BDU,249.2337,1599110.699,5793.719245,2005
USC00040798,2005-07-13,Los Angeles County,LAC,364.3786,2176595.148,11994.76781,2005
USC00040798,2005-07-13,Los Angeles County,LAC,179.3562,1052707.66,7377.707275,2005
USC00040798,2005-07-19,Los Angeles County,LAC,238.9379,1432929.797,6491.056785,2005
USC00040798,2005-08-01,Los Angeles County,LAC,135.9906,811177.4805,5069.698341,2005
USC00040798,2005-07-06,Los Angeles County,LAC,127.2757,763276.2109,4892.639966,2005
USC00040798,2005-09-03,Los Angeles County,LAC,2515.941,15139227.95,25755.71114,2005
USC00040798,2005-07-01,Los Angeles County,LAC,140.4415,840639.7031,4439.386166,2005
USC00040798,2005-06-25,Los Angeles County,LAC,133.6879,798078.8203,6832.665099,2005
USC00040798,2005-06-27,Los Angeles County,LAC,1183.535,7101765.727,22936.36756,2005
USC00045311,2005-09-09,Lassen Volcanic NP,LNP,1526.73,10691812.5,18570.49116,2005
USC00045311,2005-07-17,Lassen Volcanic NP,LNP,97.99862,687750.3789,4811.812051,2005
USC00049855,2005-08-25,Yosemite National Park,YNP,81.27315,527695.9141,3748.859801,2005
USC00049855,2005-09-26,Yosemite National Park,YNP,83.65078,544573.8984,4318.155338,2005
USC00049855,2005-07-21,Yosemite National Park,YNP,133.1618,864024.7383,5365.727182,2005
USC00049855,2005-07-21,Yosemite National Park,YNP,104.7096,679327.6563,5574.505071,2005
USC00049855,2005-07-21,Yosemite National Park,YNP,120.9778,782402.5977,4327.085909,2005
USC00049855,2005-09-26,Yosemite National Park,YNP,1057.319,6897572.754,13819.7696,2005
USC00049855,2005-09-26,Yosemite National Park,YNP,477.191,3116954.012,11252.16709,2005
USW00053139,2005-07-28,Death Valley NP,DVP,1004.886,6297600.777,9495.505062,2005
USW00053139,2005-07-29,Death Valley NP,DVP,665.1121,4112763.527,9578.101403,2005
USC00042027,2004-09-05,Tehama - Glenn CAL FIRE,TGU,196.5969,1374516.883,7100.639431,2004
US1CASD0026,2004-05-03,Riverside CAL FIRE,RRU,359.1083,2094230.07,7105.403217,2004
US1CASD0026,2004-05-07,Riverside CAL FIRE,RRU,63.07527,372534.9844,2913.912109,2004
US1CASD0026,2004-05-02,Riverside CAL FIRE,RRU,406.0063,2377149.188,8052.216934,2004
US1CASD0026,2004-07-13,Riverside CAL FIRE,RRU,360.9065,2112611.699,7287.828812,2004
US1CASD0026,2004-09-02,Riverside CAL FIRE,RRU,184.0792,1072976.488,5057.966524,2004
US1CASD0026,2004-04-25,Riverside CAL FIRE,RRU,2456.282,14332722.71,17752.73743,2004
US1CASD0026,2004-07-11,Riverside CAL FIRE,RRU,3831.371,22551929.57,23281.51529,2004
USC00040332,2004-07-14,Kern County,KRN,466.6801,2827182.324,16339.70577,2004
USR0000CFIG,2004-05-03,Santa Barbara County,SBC,1115.115,6696180.281,12107.61306,2004
USR0000CFIG,2004-06-05,Santa Barbara County,SBC,7197.67,42975152.28,38604.14018,2004
US1CAVT0031,2004-04-26,Ventura County,VNC,40.23289,239999.2891,2346.794285,2004
US1CAVT0031,2004-08-24,Ventura County,VNC,120.9402,717189.6758,5060.720953,2004
USC00040798,2004-09-05,Los Angeles County,LAC,267.4607,1603892.961,8611.718093,2004
USC00040798,2004-07-17,Los Angeles County,LAC,5969.518,35544462.13,48433.96439,2004
USR0000CCHI,2004-07-21,Angeles National Forest,ANF,11754.27,70129064.51,70154.73867,2004
USC00040798,2004-05-03,Los Angeles County,LAC,90.6327,540784.4531,5679.53093,2004
USC00040798,2004-07-12,Los Angeles County,LAC,16271.65,97749222.65,111607.951,2004
US1CASD0026,2004-05-03,Riverside CAL FIRE,RRU,16447.4,96549302.94,86449.63943,2004
US1CASD0026,2004-07-22,Riverside CAL FIRE,RRU,682.6089,4002187.352,13337.74363,2004
US1CASD0026,2004-05-02,Riverside CAL FIRE,RRU,8946.074,52179524.92,61593.23214,2004
USC00041018,2004-11-20,Tahoe National Forest,TNF,5.630929,37898.85547,1219.867286,2004
USC00045352,2004-06-26,Madera - Mariposa CAL FIRE,MMU,34.14139,218476.0,2771.847435,2004
USC00045352,2004-07-23,Madera - Mariposa CAL FIRE,MMU,42.74137,276807.5195,2427.844565,2004
USC00041018,2004-11-24,Tahoe National Forest,TNF,16.96921,114754.8438,1310.203512,2004
USC00049083,2004-08-06,Shasta-Trinity National Forest,SHF,201.547,1422650.313,5285.972905,2004
USC00049083,2004-06-29,Shasta-Trinity National Forest,SHF,63.00127,444284.3477,2569.754973,2004
USC00049083,2004-04-07,Shasta-Trinity National Forest,SHF,289.7699,2008086.043,7231.098676,2004
US1CAHM0144,2004-10-06,Six Rivers National Forest,SRF,282.8737,1986360.559,8942.191984,2004
USC00044616,2004-10-13,Eldorado National Forest,ENF,7557.607,50410483.21,46266.7234,2004
USC00044616,2004-10-06,Eldorado National Forest,ENF,16983.07,112390413.8,83759.31156,2004
USC00044616,2004-06-17,Eldorado National Forest,ENF,354.3122,2345269.934,9296.768135,2004
USC00044518,2004-09-11,Sequoia National Forest,SQF,290.0282,1775874.508,6604.999308,2004
USC00044518,2004-08-12,Sequoia National Forest,SQF,3143.901,19564946.96,25777.05443,2004
USC00048105,2004-08-07,San Bernardino National Forest,BDF,24.05375,140709.0508,1700.621803,2004
USR0000CCRE,2004-05-25,Inyo National Forest,INF,189.8896,1235259.605,6899.42557,2004
USR0000CCRE,2004-06-23,Inyo National Forest,INF,27.4703,179558.6563,2207.165259,2004
USC00049083,2004-09-27,Shasta-Trinity National Forest,SHF,164.0517,1168278.199,5340.692995,2004
USC00049083,2004-11-21,Shasta-Trinity National Forest,SHF,50.45284,357462.4883,2586.545616,2004
USC00047085,2004-04-27,Plumas National Forest,PNF,91.00238,631688.918,4273.598523,2004
USC00047085,2004-05-04,Plumas National Forest,PNF,566.9303,3934471.152,10325.03897,2004
USC00047085,2004-11-19,Plumas National Forest,PNF,15.72393,109018.0391,1720.122513,2004
USC00047085,2004-07-28,Plumas National Forest,PNF,11.27117,78107.81641,1227.908466,2004
USC00047085,2004-08-12,Plumas National Forest,PNF,10.34606,71210.17188,1145.506883,2004
USC00044176,2004-09-11,Sierra National Forest,SNF,254.4179,1634368.668,6672.114168,2004
USC00044176,2004-06-16,Sierra National Forest,SNF,384.4879,2458436.871,7497.812026,2004
USR0000CCHI,2004-06-16,Angeles National Forest,ANF,11.88105,70889.57813,1068.393887,2004
USC00041799,2004-08-02,Klamath National Forest,KNF,15.52825,113008.9063,1338.440932,2004
USC00041799,2004-08-01,Klamath National Forest,KNF,3.219711,23546.48438,590.419518,2004
US1CAHM0144,2004-09-05,Six Rivers National Forest,SRF,47.35424,339697.1328,2607.112294,2004
USC00041018,2004-05-23,Tahoe National Forest,TNF,14.41792,96900.31641,1182.741282,2004
USC00041018,2004-11-02,Tahoe National Forest,TNF,130.8606,897439.9023,6589.324228,2004
USC00040332,2004-06-18,Kern County,KRN,566.6521,3430292.027,11804.09491,2004
US1CASL0040,2004-05-05,San Luis Obispo CAL FIRE,SLU,83.9148,508540.2461,3321.911038,2004
US1CASL0040,2004-05-01,San Luis Obispo CAL FIRE,SLU,126.6547,780419.3125,3802.266272,2004
US1CASL0040,2004-07-30,San Luis Obispo CAL FIRE,SLU,87.68444,539549.5273,4040.525514,2004
US1CASL0040,2004-05-20,San Luis Obispo CAL FIRE,SLU,85.45794,521177.8711,3996.632664,2004
USR0000CFIG,2004-07-19,Santa Barbara County,SBC,333.0409,1989686.23,9504.725228,2004
USR0000CFIG,2004-05-30,Santa Barbara County,SBC,65.16033,392899.6328,2540.656853,2004
US1CASD0026,2004-05-12,Riverside CAL FIRE,RRU,1819.376,10737144.88,15058.33242,2004
USC00049600,2004-05-04,Lassen National Forest,LNF,73.06966,514761.7539,4610.100846,2004
US1CAHM0144,2004-07-27,Six Rivers National Forest,SRF,4035.917,28447570.04,30815.39604,2004
USC00045352,2004-07-08,Madera - Mariposa CAL FIRE,MMU,16.71579,106226.2266,1436.05361,2004
USC00045352,2004-05-07,Madera - Mariposa CAL FIRE,MMU,23.37385,148539.8477,1770.379588,2004
USC00045352,2004-04-26,Madera - Mariposa CAL FIRE,MMU,43.39124,275701.2344,3741.59889,2004
USC00045352,2004-07-28,Madera - Mariposa CAL FIRE,MMU,16.95196,108003.082,1527.251745,2004
USC00045352,2004-09-02,Madera - Mariposa CAL FIRE,MMU,456.0668,2932887.844,7524.908959,2004
US1CASC0006,2004-06-25,Santa Clara CAL FIRE,SCU,624.9357,4080266.574,10317.77891,2004
US1CASC0006,2004-08-08,Santa Clara CAL FIRE,SCU,1224.859,7872115.289,14971.35419,2004
US1CASC0006,2004-08-12,Santa Clara CAL FIRE,SCU,211.6076,1357703.105,7332.653076,2004
US1CASC0006,2004-07-15,Santa Clara CAL FIRE,SCU,479.2772,3066355.941,10136.93067,2004
US1CASC0006,2004-07-10,Santa Clara CAL FIRE,SCU,875.4987,5664020.301,10860.36993,2004
US1CAFR0033,2004-07-11,Fresno-Kings CAL FIRE,FKU,1144.838,7136634.762,11201.19933,2004
USC00048338,2004-06-30,Monterey - San Benito CAL FIRE,BEU,343.1886,2158900.02,8810.305211,2004
USC00048338,2004-08-09,Monterey - San Benito CAL FIRE,BEU,134.6843,841348.0742,3699.576178,2004
USC00048338,2004-04-10,Monterey - San Benito CAL FIRE,BEU,49.67436,309251.7031,2764.245468,2004
USC00048338,2004-07-03,Monterey - San Benito CAL FIRE,BEU,18.11634,113921.3516,2550.26745,2004
US1CALK0018,2004-10-10,Sonoma - Lake - Napa CAL FIRE,LNU,38763.02,258341947.7,131221.3278,2004
US1CALK0018,2004-08-26,Sonoma - Lake - Napa CAL FIRE,LNU,271.4596,1823308.426,8152.426351,2004
US1CALK0018,2004-10-10,Sonoma - Lake - Napa CAL FIRE,LNU,162.1315,1080906.348,4930.259314,2004
US1CALK0018,2004-09-03,Sonoma - Lake - Napa CAL FIRE,LNU,12244.4,81535204.27,56090.07763,2004
US1CAMR0002,2004-09-07,Marin County,MRN,364.554,2390125.996,9140.336473,2004
US1CALK0018,2004-09-04,Sonoma - Lake - Napa CAL FIRE,LNU,1006.852,6626744.82,13039.50607,2004
US1CALK0018,2004-07-19,Sonoma - Lake - Napa CAL FIRE,LNU,38.7828,255936.3672,2126.254387,2004
US1CALK0018,2004-08-18,Sonoma - Lake - Napa CAL FIRE,LNU,72.49718,479010.4727,2984.184466,2004
US1CALK0018,2004-10-12,Sonoma - Lake - Napa CAL FIRE,LNU,169.7082,1131492.23,4753.035777,2004
US1CAAM0003,2004-04-04,Amador - El Dorado CAL FIRE,AEU,609.0591,4031483.262,11032.74494,2004
US1CAAM0003,2004-09-05,Amador - El Dorado CAL FIRE,AEU,113.4258,749254.6406,4288.292821,2004
USC00045352,2004-04-30,Madera - Mariposa CAL FIRE,MMU,56.48629,359731.875,2990.698511,2004
USC00045352,2004-05-15,Madera - Mariposa CAL FIRE,MMU,9.66333,61609.51953,981.559287,2004
USC00045352,2004-05-15,Madera - Mariposa CAL FIRE,MMU,5.922452,37677.00391,816.0838807,2004
USC00045352,2004-07-17,Madera - Mariposa CAL FIRE,MMU,84.26554,538323.75,3484.283891,2004
USC00045352,2004-06-28,Madera - Mariposa CAL FIRE,MMU,43.74898,281078.543,2176.005728,2004
USC00045352,2004-08-14,Madera - Mariposa CAL FIRE,MMU,141.7793,912399.9688,4620.608371,2004
USC00048135,2004-06-11,Shasta - Trinity CAL FIRE,SHU,0.1199284,839.53125,137.1323527,2004
USC00048135,2004-06-21,Shasta - Trinity CAL FIRE,SHU,38.09119,266740.3164,2345.679239,2004
USC00048135,2004-07-08,Shasta - Trinity CAL FIRE,SHU,11.523,80616.46094,1249.293403,2004
USC00048135,2004-07-18,Shasta - Trinity CAL FIRE,SHU,27.33476,190982.2617,2394.402694,2004
USC00048135,2004-08-31,Shasta - Trinity CAL FIRE,SHU,18.38979,129527.0117,1908.943048,2004
USC00048135,2004-09-03,Shasta - Trinity CAL FIRE,SHU,120.6013,844896.9922,4765.103496,2004
USC00048135,2004-08-21,Shasta - Trinity CAL FIRE,SHU,12.93166,90366.80469,1310.394625,2004
