_id,ALARM_DATE,CONT_DATE,Fire station name,UNIT_ID,GIS_ACRES,Shape__Area,Shape__Length,YEAR_
10329,16/06/1987,20/06/1987,Six Rivers National Forest,SRF,19.91492,143608.293,1345.079914,1987
10330,27/06/1987,28/06/1987,Six Rivers National Forest,SRF,122.479,871085,3312.749525,1987
10331,17/08/1987,18/08/1987,Six Rivers National Forest,SRF,75.67765,542538.6758,2614.409965,1987
10333,07/10/1987,08/10/1987,Six Rivers National Forest,SRF,9.957563,71799.80469,951.0863114,1987
10336,30/08/1987,28/09/1987,Klamath National Forest,KNF,18234.25,132666241.2,66099.7308,1987
10337,01/09/1987,19/09/1987,Mendocino National Forest,MNF,913.3517,6323008.129,11139.56399,1987
10338,01/09/1987,14/09/1987,Mendocino National Forest,MNF,16362.88,110892968.1,66448.42303,1987
10342,26/06/1987,28/06/1987,Tahoe National Forest,TNF,18.95248,127703.0781,1644.168246,1987
10343,29/08/1987,11/09/1987,Tahoe National Forest,TNF,9242.692,62992055.9,41012.15341,1987
10347,12/09/1987,30/09/1987,Modoc National Forest,MDF,67.97961,493492.2383,4478.360998,1987
10348,01/09/1987,01/09/1987,Modoc National Forest,MDF,96.14893,696810.1523,3359.56791,1987
10349,08/07/1987,08/07/1987,Modoc National Forest,MDF,1.841503,13341.35938,472.4464105,1987
10350,01/09/1987,12/09/1987,Modoc National Forest,MDF,350.2419,2534120.902,7248.087476,1987
10351,30/08/1987,31/08/1987,Stanislaus National Forest,STF,6.361603,41144.25,762.3022619,1987
10352,15/07/1987,21/07/1987,Modoc National Forest,MDF,4812.283,34709330.86,29104.30673,1987
10353,15/07/1987,15/07/1987,Modoc National Forest,MDF,2.062669,14987.05859,517.6599112,1987
10354,30/08/1987,25/09/1987,Shasta-Trinity National Forest,SHF,11473.77,81196723.06,50398.49632,1987
10355,30/08/1987,12/09/1987,Shasta-Trinity National Forest,SHF,6265.907,43878144.59,40025.55701,1987
10356,30/08/1987,02/09/1987,Shasta-Trinity National Forest,SHF,101.2452,707205.5938,3726.049535,1987
10357,30/08/1987,01/09/1987,Plumas National Forest,PNF,55.27206,382597.4648,2736.406295,1987
10358,30/08/1987,01/09/1987,Plumas National Forest,PNF,17.26581,119458.6406,1496.883557,1987
10359,18/08/1987,19/08/1987,Plumas National Forest,PNF,409.2386,2806680.621,6401.310732,1987
10360,30/08/1987,05/09/1987,Plumas National Forest,PNF,129.9443,889777.1875,4570.39831,1987
10362,23/08/1987,26/08/1987,Los Padres National Forest,LPF,427.7046,2555551.738,7783.440685,1987
10383,25/05/1987,02/06/1987,Los Padres National Forest,LPF,372.7341,2230000.445,7095.919825,1987
10384,01/10/1987,18/10/1987,Los Padres National Forest,LPF,4341.198,26031402.9,32394.79535,1987
10399,03/09/1987,03/09/1987,Los Padres National Forest,LPF,1105.589,6865980.688,12259.53538,1987
10404,03/10/1987,24/10/1987,San Diego CAL FIRE (retired code),MVU,15581.67,90587031.83,55540.95776,1987
10405,09/09/1987,13/09/1987,Cleveland National Forest,CNF,7693.384,45151599.02,34600.75765,1987
10426,31/05/1987,01/06/1987,San Bernardino National Forest,BDF,1180.415,7010986.723,14306.8023,1987
10430,30/08/1987,13/10/1987,Shasta-Trinity National Forest,SHF,8626.759,61331811.55,35054.95985,1987
10431,30/08/1987,26/09/1987,Shasta-Trinity National Forest,SHF,4088.898,28989786.93,25071.22242,1987
10432,30/08/1987,11/09/1987,Shasta-Trinity National Forest,SHF,6584.263,46347380.04,36389.43536,1987
10433,30/08/1987,14/09/1987,Shasta-Trinity National Forest,SHF,4954.731,34874907.48,30834.9046,1987
10434,30/08/1987,11/09/1987,Shasta-Trinity National Forest,SHF,1118.878,7872327.121,13381.75214,1987
10435,30/08/1987,12/09/1987,Shasta-Trinity National Forest,SHF,1307.624,9190443.988,16492.44352,1987
10442,29/08/1987,10/09/1987,Tulare CAL FIRE,TUU,4510.327,28235556.22,36277.13194,1987
10443,01/09/1987,21/09/1987,Shasta-Trinity National Forest,SHF,1497.386,10365898.2,19258.03608,1987
10444,30/08/1987,30/08/1987,Sequoia National Forest,SQF,592.0664,3643063.457,8910.890704,1987
10445,31/08/1987,08/09/1987,Lassen National Forest,LNF,22781.43,160997935.4,57716.53094,1987
10448,03/10/1987,05/10/1987,Bakersfield District - BLM (retired code),BBD,184.2534,1152124.547,6659.614643,1987
10449,08/05/1987,08/05/1987,Bakersfield District - BLM (retired code),BBD,211.306,1325269.02,8993.016141,1987
10450,29/07/1987,30/07/1987,Bakersfield District - BLM (retired code),BBD,9.905059,62481.10938,998.0898532,1987
10451,14/05/1987,14/05/1987,Bakersfield District - BLM (retired code),BBD,2010.743,12553611.3,17688.06044,1987
10452,04/08/1987,05/08/1987,Northern CA District - BLM,NOD,105.6043,745090.6563,4881.343471,1987
10453,01/06/1987,01/06/1987,Bakersfield District - BLM (retired code),BBD,65.97687,404146.0508,2847.873843,1987
10454,23/06/1987,24/06/1987,Bakersfield District - BLM (retired code),BBD,174.3416,1071615.309,4145.414538,1987
10455,08/07/1987,08/07/1987,Bakersfield District - BLM (retired code),BBD,39.03122,239128.2891,2112.532509,1987
10456,15/07/1987,16/07/1987,Bakersfield District - BLM (retired code),BBD,174.6814,1059214.133,5430.15518,1987
10457,07/07/1987,07/07/1987,Bakersfield District - BLM (retired code),BBD,58.59283,356219.0195,2340.202789,1987
10458,11/07/1987,11/07/1987,Bakersfield District - BLM (retired code),BBD,332.6028,2023444.891,6536.705541,1987
10459,01/09/1987,03/09/1987,Bakersfield District - BLM (retired code),BBD,52.4226,326544.8828,2444.744882,1987
10460,06/05/1987,06/05/1987,Cleveland National Forest,CNF,195.6918,1141313.512,5380.72217,1987
10461,02/08/1987,04/09/1987,Eldorado National Forest,ENF,11.41062,76536.72266,1031.631883,1987
10462,22/04/1987,22/04/1987,Eldorado National Forest,ENF,16.90359,112741.1875,1210.490459,1987
10463,30/08/1987,13/10/1987,Shasta-Trinity National Forest,SHF,8909.144,63463054.04,38241.44792,1987
10464,30/08/1987,17/09/1987,Shasta-Trinity National Forest,SHF,1076.09,7644391.445,13822.02033,1987
10465,07/02/1987,07/02/1987,Sierra National Forest,SNF,13.89355,89107.84766,1148.019419,1987
10466,26/07/1987,26/07/1987,Sierra National Forest,SNF,21.94322,140575.8086,1426.30556,1987
10467,30/08/1987,01/09/1987,Sierra National Forest,SNF,26.97684,172522.3789,2018.00029,1987
10468,30/08/1987,02/09/1987,Inyo National Forest,INF,179.0973,1162843.773,4414.140517,1987
10469,22/08/1987,25/08/1987,Inyo National Forest,INF,436.3795,2822914.664,7744.305655,1987
10470,30/08/1987,04/09/1987,Inyo National Forest,INF,1018.144,6577393.898,12260.10567,1987
10471,31/08/1987,07/09/1987,Lassen National Forest,LNF,186.0189,1312376.418,5237.515703,1987
10472,12/08/1987,13/08/1987,Lassen National Forest,LNF,119.1893,843696.1484,5267.123765,1987
10473,01/09/1987,09/09/1987,Mendocino National Forest,MNF,223.3738,1541003.332,4853.597753,1987
10474,31/08/1987,03/09/1987,Mendocino National Forest,MNF,7.459641,51007.90234,908.2769475,1987
10475,31/08/1987,22/10/1987,Mendocino National Forest,MNF,81.95542,558645.4766,2795.294825,1987
10476,30/08/1987,04/09/1987,Sequoia National Forest,SQF,25.08731,156379.5742,1524.609806,1987
10477,09/08/1987,09/08/1987,Sequoia National Forest,SQF,9.366981,58344.44141,967.9799872,1987
10478,30/08/1987,06/09/1987,Sequoia National Forest,SQF,14.99379,93061.45703,1238.18064,1987
10479,31/08/1987,01/09/1987,Sequoia National Forest,SQF,53.99247,334596.2813,2178.38955,1987
10480,30/08/1987,01/09/1987,Sequoia National Forest,SQF,8.083467,49897.56641,970.717055,1987
10481,30/08/1987,05/09/1987,Sequoia National Forest,SQF,12153.3,74843162.03,63001.48877,1987
10482,24/06/1987,25/06/1987,Sequoia National Forest,SQF,46.71891,287255.0586,2515.013068,1987
10483,10/06/1987,11/06/1987,Sequoia National Forest,SQF,561.7554,3435273.941,11088.26135,1987
10484,24/04/1987,25/04/1987,Six Rivers National Forest,SRF,3.982959,28608.70703,600.3542274,1987
10485,30/08/1987,31/08/1987,Six Rivers National Forest,SRF,3.983359,27656.82422,590.2820577,1987
10486,30/08/1987,05/09/1987,Six Rivers National Forest,SRF,3178.703,22332880.96,19916.23135,1987
10487,31/08/1987,06/09/1987,Six Rivers National Forest,SRF,11041.88,76448198.68,50049.35664,1987
10488,30/08/1987,17/10/1987,Klamath National Forest,KNF,16646.89,119075724.1,75167.70773,1987
10489,30/08/1987,21/09/1987,Klamath National Forest,KNF,1467.574,10548456.34,15198.60517,1987
10491,31/07/1987,02/08/1987,Stanislaus National Forest,STF,29.31972,192859.2383,1682.859812,1987
10492,10/09/1987,10/09/1987,Stanislaus National Forest,STF,6.941091,45567.77344,811.2247111,1987
10493,29/08/1987,31/08/1987,Stanislaus National Forest,STF,20.29512,132093.1055,1328.484509,1987
10494,11/10/1987,13/10/1987,Stanislaus National Forest,STF,8.098564,52434.96875,866.6857837,1987
10495,30/08/1987,13/09/1987,Stanislaus National Forest,STF,33143.88,215266515.1,117548.6644,1987
10496,01/09/1987,07/09/1987,Stanislaus National Forest,STF,6523.606,42270447.73,34748.9332,1987
10498,31/08/1987,12/10/1987,Stanislaus National Forest,STF,45020.3,293228702.3,114170.6352,1987
10499,31/08/1987,31/08/1987,Stanislaus National Forest,STF,23.30925,154136.8047,1654.38079,1987
10500,30/08/1987,04/09/1987,Stanislaus National Forest,STF,701.407,4580810.949,11440.40818,1987
10501,28/08/1987,29/08/1987,Stanislaus National Forest,STF,519.2816,3375921.496,8928.656574,1987
10502,08/05/1987,08/05/1987,Stanislaus National Forest,STF,4929.293,31934971.73,27715.81489,1987
10503,03/09/1987,12/09/1987,Stanislaus National Forest,STF,1813.505,11816199.8,15329.41366,1987
10504,30/08/1987,10/09/1987,Stanislaus National Forest,STF,48086.96,311663288.2,105264.9768,1987
10507,19/08/1987,10/09/1987,Sequoia - Kings Canyon NP,KNP,20.24492,128818.1211,2033.222465,1987
10508,08/07/1987,27/10/1987,Sequoia - Kings Canyon NP,KNP,412.4233,2618637.371,9997.452007,1987
10509,21/09/1987,13/11/1987,Sequoia - Kings Canyon NP,KNP,35.59087,225966.9219,2707.404155,1987
10510,04/07/1987,13/11/1987,Sequoia - Kings Canyon NP,KNP,30.47485,192018.8477,2621.503207,1987
10511,30/08/1987,02/09/1987,Sequoia - Kings Canyon NP,KNP,12.45666,78445.04688,1647.426259,1987
10512,25/02/1987,25/02/1987,Channel Islands - NPS,CNP,2.245288,13265.74609,459.4869061,1987
10513,01/06/1987,30/09/1987,Sequoia - Kings Canyon NP,KNP,981.1725,6176011.547,15126.02214,1987
10514,26/06/1987,27/06/1987,Sequoia - Kings Canyon NP,KNP,89.41762,561110.0078,5011.062555,1987
10515,28/07/1987,03/08/1987,Sequoia - Kings Canyon NP,KNP,149.6944,938461.6484,5454.993413,1987
10516,19/07/1987,15/11/1987,Sequoia - Kings Canyon NP,KNP,62.9641,394669.4023,3363.448007,1987
10517,26/09/1987,13/11/1987,Sequoia - Kings Canyon NP,KNP,175.7565,1101562.371,6643.985026,1987
10518,29/08/1987,10/09/1987,Sequoia - Kings Canyon NP,KNP,196.1928,1228207.238,6423.112554,1987
10519,28/06/1987,25/07/1987,Sequoia - Kings Canyon NP,KNP,5.339771,33420.21094,895.2653938,1987
10520,09/05/1987,09/05/1987,Joshua Tree NP,JTP,170.2195,1005411.984,4095.445038,1987
10521,02/09/1987,05/09/1987,Joshua Tree NP,JTP,1115.264,6584860.305,14495.61672,1987
10522,02/09/1987,04/09/1987,Joshua Tree NP,JTP,123.6705,729837.7773,3690.136764,1987
10524,28/06/1987,04/11/1987,Yosemite National Park,YNP,3838.912,25072799.03,32923.27903,1987
10525,21/09/1987,20/11/1987,Yosemite National Park,YNP,262.2744,1708082.629,8716.937879,1987
10526,07/07/1987,20/11/1987,Yosemite National Park,YNP,1207.296,7841035.676,13970.31842,1987
10527,23/07/1987,20/11/1987,Yosemite National Park,YNP,1999.276,12934168.27,16694.81629,1987
10529,21/09/1987,27/09/1987,Yosemite National Park,YNP,143.7109,936391.2148,3869.754183,1987
10532,11/07/1986,11/07/1986,Sequoia National Forest,SQF,729.2333,4479826.746,8290.019412,1986
10552,02/06/1986,04/06/1986,Modoc National Forest,MDF,25.02136,182841.707,1810.85219,1986
10553,20/08/1986,21/08/1986,Modoc National Forest,MDF,9.459848,68712.23047,1151.891298,1986
10554,05/08/1986,07/08/1986,Six Rivers National Forest,SRF,11.94971,85755.01172,1039.411642,1986
10555,06/08/1986,09/08/1986,Klamath National Forest,KNF,64.87377,472752.2891,2906.999151,1986
10567,04/08/1986,04/08/1986,Sequoia National Forest,SQF,17.95794,110579.918,1315.94354,1986
10568,11/07/1986,11/07/1986,Sequoia National Forest,SQF,107.5829,658188.957,3204.681919,1986
10569,09/09/1986,20/09/1986,Sierra National Forest,SNF,12409.72,78619660.62,62902.6153,1986
10579,29/10/1986,05/11/1986,Eldorado National Forest,ENF,551.6621,3700037.531,11199.34241,1986
10580,03/08/1986,04/08/1986,Shasta-Trinity National Forest,SHF,490.4011,3423244.859,8844.90502,1986
10581,14/08/1986,18/08/1986,Plumas National Forest,PNF,117.8196,812054.1055,4880.265088,1986
10582,22/06/1986,22/06/1986,Sierra National Forest,SNF,13.31633,84420.90625,1359.103906,1986
10583,21/07/1986,24/07/1986,Sierra National Forest,SNF,1545.76,9805835.859,16365.00118,1986
10584,21/07/1986,21/07/1986,Sierra National Forest,SNF,18.65397,118496.6211,1345.817645,1986
10585,17/08/1986,17/08/1986,Sierra National Forest,SNF,14.11384,90222.96094,1133.966836,1986
10586,26/12/1986,29/12/1986,Sierra National Forest,SNF,36.24486,232750.543,2089.827009,1986
10587,29/11/1986,29/11/1986,Inyo National Forest,INF,83.45883,532631.0664,3566.681404,1986
10588,24/07/1986,30/07/1986,Sequoia National Forest,SQF,6.623592,41248.89063,936.5216262,1986
10607,13/07/1986,14/07/1986,Cleveland National Forest,CNF,130.8257,750383.2617,5530.265016,1986
10608,27/06/1986,28/06/1986,Cleveland National Forest,CNF,64.17216,373169.8945,3580.304281,1986
10612,17/10/1986,22/10/1986,Tahoe National Forest,TNF,53.19402,360489.4688,2496.173823,1986
10613,11/06/1986,12/06/1986,Tahoe National Forest,TNF,2040.238,13788498.43,15113.7736,1986
10614,14/10/1986,15/10/1986,Bakersfield District - BLM (retired code),BBD,545.196,3381263.594,9102.154769,1986
10615,07/09/1986,07/09/1986,Northern CA District - BLM,NOD,20.84682,146316.6719,1456.182128,1986
10616,22/08/1986,23/08/1986,Northern CA District - BLM,NOD,14.28556,100732.8281,1320.779181,1986
10617,24/06/1986,24/06/1986,Bakersfield District - BLM (retired code),BBD,48.12523,313961.8633,2812.5633,1986
10618,03/07/1986,04/07/1986,Bakersfield District - BLM (retired code),BBD,210.3192,1293790.941,4377.954091,1986
10634,03/11/1986,03/11/1986,Mendocino National Forest,MNF,368.7894,2488106.531,6133.185944,1986
10668,06/11/1986,15/11/1986,Los Padres National Forest,LPF,2557.235,15985867.32,16206.61318,1986
10671,07/08/1986,07/08/1986,Cleveland National Forest,CNF,59.68615,342631.4844,2861.446113,1986
10672,13/07/1986,15/07/1986,Cleveland National Forest,CNF,1585.917,9139024.992,20011.06395,1986
10678,20/07/1986,25/07/1986,Angeles National Forest,ANF,3986.863,23677890.23,32266.65076,1986
10679,28/08/1986,29/08/1986,Bakersfield District - BLM (retired code),BBD,43.50985,265822.8164,2678.74944,1986
10682,04/07/1986,04/07/1986,Bakersfield District - BLM (retired code),BBD,26.51224,162966.8086,2200.800769,1986
10683,05/07/1986,06/07/1986,Bakersfield District - BLM (retired code),BBD,45.40421,279186.125,2143.294909,1986
10684,03/08/1986,03/08/1986,Bakersfield District - BLM (retired code),BBD,30.2104,184418.0352,2246.645449,1986
10685,19/06/1986,19/06/1986,Vandenberg Air Force Base,AFV,10.25169,61320.64063,1373.118431,1986
10686,20/10/1986,20/10/1986,Vandenberg Air Force Base,AFV,2.594104,15542.03125,509.5024464,1986
10687,01/11/1986,01/11/1986,Vandenberg Air Force Base,AFV,2.471345,14850.15625,530.3092232,1986
10688,22/07/1986,22/07/1986,Vandenberg Air Force Base,AFV,138.5683,832435.6172,3963.312653,1986
10689,12/08/1986,13/08/1986,Stanislaus National Forest,STF,8.120097,52736.67969,867.8140231,1986
10690,11/10/1986,02/11/1986,Stanislaus National Forest,STF,20.84586,137644.5742,1714.990664,1986
10693,24/07/1986,27/08/1986,Sequoia - Kings Canyon NP,KNP,389.9499,2436644.07,11632.75559,1986
10694,23/07/1986,16/09/1986,Sequoia - Kings Canyon NP,KNP,68.28596,429977.3477,3890.457175,1986
10695,02/10/1986,05/01/1987,Sequoia - Kings Canyon NP,KNP,402.6029,2532748.371,9129.005264,1986
10696,27/06/1986,01/07/1986,Yosemite National Park,YNP,685.8153,4442840.066,10333.30838,1986
10697,23/07/1986,17/09/1986,Yosemite National Park,YNP,252.8898,1633467.543,5619.483812,1986
10698,27/09/1986,04/10/1986,Yosemite National Park,YNP,1441.014,9407942.582,16230.28324,1986
10699,27/07/1986,22/09/1986,Yosemite National Park,YNP,2069.024,13418216.06,20260.89295,1986
10700,20/08/1986,27/11/1986,Yosemite National Park,YNP,70.86002,459670.6875,4720.603469,1986
10702,01/07/1985,04/07/1985,Cleveland National Forest,CNF,8136.138,47365815.02,38685.78055,1985
10703,26/06/1985,27/06/1985,Cleveland National Forest,CNF,1474.308,8553856.836,15071.06955,1985
10704,19/06/1985,20/06/1985,Cleveland National Forest,CNF,187.2404,1086411.887,6208.31523,1985
10710,01/07/1985,15/07/1985,San Luis Obispo CAL FIRE,SLU,84271.42,513017469.7,212134.4468,1985
10711,06/07/1985,06/07/1985,Los Padres National Forest,LPF,56157.76,348681886.5,104225.0996,1985
10712,05/06/1985,14/06/1985,Los Padres National Forest,LPF,4830.331,29954896.31,24780.34979,1985
10714,02/07/1985,10/07/1985,Monterey - San Benito CAL FIRE,BEU,1564.664,9750991.801,19501.34699,1985
10722,27/06/1985,05/07/1985,San Bernardino National Forest,BDF,20970.96,123411337.7,59993.69364,1985
10725,26/07/1985,03/08/1985,Shasta-Trinity National Forest,SHF,1336.191,9537737.488,15154.8797,1985
10759,17/07/1985,20/07/1985,Lassen National Forest,LNF,573.7334,4055056.293,10266.87396,1985
10763,18/06/1985,20/06/1985,Modoc National Forest,MDF,33.3849,241813.3828,2941.927557,1985
10766,26/08/1985,28/08/1985,Tahoe National Forest,TNF,35.00044,238508.7188,2314.763357,1985
10767,16/06/1985,16/06/1985,Six Rivers National Forest,SRF,2.987274,21533.42578,520.8526573,1985
10768,27/07/1985,28/07/1985,Six Rivers National Forest,SRF,4.979055,34498.95703,659.2672171,1985
10769,15/10/1985,16/10/1985,Six Rivers National Forest,SRF,2.987458,20707.57813,510.7675581,1985
10770,21/12/1985,25/12/1985,Six Rivers National Forest,SRF,277.4279,1944809.781,5671.881845,1985
10771,15/08/1985,16/08/1985,Klamath National Forest,KNF,19.69916,143490.3086,1649.309529,1985
10784,26/07/1985,30/07/1985,Klamath National Forest,KNF,7.079021,51812.70313,1026.457917,1985
10785,06/08/1985,06/08/1985,Klamath National Forest,KNF,9.50358,69353.87109,1057.268808,1985
10790,07/08/1985,08/08/1985,San Bernardino CAL FIRE,BDU,3060.71,19855584.19,23742.17572,1985
10792,20/10/1985,24/10/1985,Lassen National Forest,LNF,544.544,3825653.785,12639.92251,1985
10803,03/09/1985,03/09/1985,San Bernardino National Forest,BDF,143.936,852811.2422,3819.652982,1985
10804,07/08/1985,07/08/1985,Eldorado National Forest,ENF,19.67564,131286.3555,1557.808649,1985
10805,10/08/1985,12/08/1985,Eldorado National Forest,ENF,224.2334,1493234.406,6930.189486,1985
10806,02/05/1985,03/05/1985,Shasta-Trinity National Forest,SHF,328.1423,2335274.469,7191.888799,1985
10807,18/07/1985,21/07/1985,Shasta-Trinity National Forest,SHF,1783.084,12663610.57,16030.81559,1985
10808,19/06/1985,22/06/1985,Plumas National Forest,PNF,43.31614,299003.0938,2401.603486,1985
10809,07/07/1985,08/07/1985,Plumas National Forest,PNF,16.84368,116010.4023,1432.132877,1985
10810,02/07/1985,04/07/1985,Sierra National Forest,SNF,764.2937,4882080.969,11218.46227,1985
10811,15/07/1985,16/07/1985,Sierra National Forest,SNF,37.42604,238065.9414,1845.929769,1985
10812,17/08/1985,17/08/1985,Inyo National Forest,INF,212.2447,1377518.227,5607.736826,1985
10813,26/07/1985,30/07/1985,Mendocino National Forest,MNF,26.12452,178627.7695,1916.905324,1985
10814,26/07/1985,27/07/1985,Mendocino National Forest,MNF,9.335237,63616.76172,1107.601398,1985
10815,05/07/1985,08/07/1985,Sequoia National Forest,SQF,13.81365,87410.12891,1266.490902,1985
10816,13/07/1985,14/07/1985,Sequoia National Forest,SQF,101.1238,638835.2461,3383.739151,1985
10817,30/06/1985,02/07/1985,Sequoia National Forest,SQF,7.321258,45599.53125,1066.837007,1985
10840,14/10/1985,21/10/1985,Los Padres National Forest,LPF,46805.24,278963539.8,123313.121,1985
10849,28/06/1985,30/06/1985,Sequoia National Forest,SQF,8263.926,50518344.17,52326.89868,1985
10857,22/08/1985,23/08/1985,Six Rivers National Forest,SRF,28.87684,208319.6172,1620.031265,1985
10858,25/09/1985,26/09/1985,Six Rivers National Forest,SRF,14.93634,105136.5352,1150.893639,1985
10859,01/07/1985,19/07/1985,Ventura County,VNC,122686.9,732975704.9,158845.4874,1985
10860,04/10/1985,07/10/1985,Cleveland National Forest,CNF,1181.976,6883130.531,15031.59682,1985
10861,20/08/1985,21/08/1985,Sequoia National Forest,SQF,158.2911,985096.6094,8115.262075,1985
10862,06/07/1985,06/07/1985,Sequoia National Forest,SQF,126.0811,782162.1055,4636.8236,1985
10863,25/09/1985,25/09/1985,Sequoia National Forest,SQF,3.897246,24164.24219,647.7630525,1985
10864,07/08/1985,07/08/1985,Sequoia National Forest,SQF,11.56994,70930.03125,1223.90134,1985
10865,17/08/1985,17/08/1985,Sequoia National Forest,SQF,140.8125,860891.8398,4079.241185,1985
10872,11/07/1985,11/07/1985,Northern CA District - BLM,NOD,14.74912,103328.7188,1886.982165,1985
10873,09/06/1985,11/06/1985,Bakersfield District - BLM (retired code),BBD,6933.355,43761601.83,47678.86353,1985
10874,01/07/1985,10/07/1985,Bakersfield District - BLM (retired code),BBD,99.80881,607799.6211,4872.304011,1985
10875,13/04/1985,13/04/1985,Bakersfield District - BLM (retired code),BBD,436.251,2744647.969,7922.11982,1985
10876,14/07/1985,14/07/1985,Vandenberg Air Force Base,AFV,63.40702,381259.043,3024.591248,1985
10877,21/08/1985,21/08/1985,Vandenberg Air Force Base,AFV,31.27622,187382.2695,3495.550702,1985
10878,03/05/1985,04/05/1985,Sequoia National Forest,SQF,1142.09,6978959.23,12938.57884,1985
10879,12/07/1985,19/07/1985,Sequoia National Forest,SQF,1089.462,6752595.004,12453.73315,1985
10880,23/06/1985,23/06/1985,Modoc National Forest,MDF,44.12069,321303.3672,2945.583841,1985
10881,02/08/1985,08/08/1985,Stanislaus National Forest,STF,982.3706,6349700.668,10890.47374,1985
10882,12/07/1985,15/07/1985,Stanislaus National Forest,STF,30.63086,202198.2344,2357.3313,1985
10883,10/08/1985,12/08/1985,Stanislaus National Forest,STF,175.5644,1156256.555,5263.313631,1985
10884,31/08/1985,02/09/1985,Stanislaus National Forest,STF,332.0352,2166674.922,7016.361506,1985
10889,25/06/1985,13/10/1985,Sequoia - Kings Canyon NP,KNP,2595.427,16479798.8,23460.88532,1985
10890,16/06/1985,21/06/1985,Sequoia - Kings Canyon NP,KNP,30.03094,190662.7773,2553.931021,1985
10891,11/07/1985,14/07/1985,Sequoia - Kings Canyon NP,KNP,13.79292,87290.97656,1501.331923,1985
10892,28/07/1985,18/11/1985,Sequoia - Kings Canyon NP,KNP,2847.859,17969397.22,32746.39587,1985
10893,15/10/1985,19/10/1985,Sequoia - Kings Canyon NP,KNP,140.3494,883699.2109,4939.50796,1985
10896,09/07/1985,10/07/1985,Joshua Tree NP,JTP,98.82392,584161.3633,4031.296478,1985
10897,01/10/1985,01/10/1985,Channel Islands - NPS,CNP,11.14884,65866.77734,1460.438415,1985
10898,30/06/1985,07/07/1985,Yosemite National Park,YNP,1761.32,11476146.35,16288.39559,1985
10899,25/07/1985,10/11/1985,Yosemite National Park,YNP,1052.5,6874582.254,18753.15731,1985
10900,25/07/1985,10/11/1985,Yosemite National Park,YNP,1252.175,8178757.832,21715.3422,1985
10901,09/08/1985,10/11/1985,Yosemite National Park,YNP,348.0643,2244792.602,7841.652314,1985
10902,28/07/1985,10/11/1985,Yosemite National Park,YNP,1017.752,6580347.883,16274.47119,1985
10904,06/08/1985,10/11/1985,Yosemite National Park,YNP,44.52003,289777.543,2263.459221,1985
10905,06/08/1985,10/11/1985,Yosemite National Park,YNP,113.1265,733824.5547,5349.344476,1985
10906,06/08/1985,10/11/1985,Yosemite National Park,YNP,39.5851,257603.6094,2006.373806,1985
10907,03/08/1985,10/11/1985,Yosemite National Park,YNP,69.47083,449831.5977,4520.901416,1985
10908,03/08/1985,10/11/1985,Yosemite National Park,YNP,11.93074,76962.22266,984.7577782,1985
10909,29/07/1985,10/11/1985,Yosemite National Park,YNP,62.28704,405207.7852,2663.29007,1985
10910,29/07/1985,10/11/1985,Yosemite National Park,YNP,105.4759,686200.1914,3859.021633,1985
10911,30/07/1985,10/11/1985,Yosemite National Park,YNP,48.22189,313239.3594,2360.751491,1985
10913,30/05/1984,01/06/1984,San Bernardino National Forest,BDF,123.6302,735254.5469,3564.448143,1984
10915,28/05/1984,01/06/1984,San Bernardino National Forest,BDF,2430.858,14446545.59,25276.6048,1984
10918,10/09/1984,12/09/1984,Shasta-Trinity National Forest,SHF,308.5837,2173885.273,7758.990386,1984
10920,26/09/1984,26/09/1984,Cleveland National Forest,CNF,129.65,755724.7461,3609.784916,1984
10921,20/05/1984,21/05/1984,Cleveland National Forest,CNF,133.9901,767894.4805,4900.351994,1984
10922,09/08/1984,10/08/1984,Mendocino National Forest,MNF,51.57697,353973.3008,2426.704038,1984
10929,05/07/1984,05/07/1984,Tahoe National Forest,TNF,787.964,5383636.316,8980.390318,1984
10933,07/07/1984,07/07/1984,Los Padres National Forest,LPF,579.5292,3487565.66,7420.89664,1984
10934,29/03/1984,30/03/1984,Bakersfield District - BLM (retired code),BBD,1545.408,9593215.41,14596.94829,1984
10935,08/07/1984,08/07/1984,Northern CA District - BLM,NOD,20.06759,140600.0078,1549.463982,1984
10936,24/07/1984,24/07/1984,Northern CA District - BLM,NOD,12.35868,87284.63281,1326.464472,1984
10937,09/07/1984,09/07/1984,Northern CA District - BLM,NOD,8.281127,58424.54688,1063.512919,1984
10940,21/05/1984,22/05/1984,Mendocino National Forest,MNF,998.5534,6914144.391,11426.09448,1984
10941,09/07/1984,10/07/1984,Mendocino National Forest,MNF,59.88002,411335.8984,2533.077414,1984
10942,01/08/1984,04/08/1984,Los Padres National Forest,LPF,657.1378,3952479.402,8580.795383,1984
10944,01/08/1984,04/08/1984,Los Padres National Forest,LPF,533.1398,3206772.469,8119.081314,1984
10945,28/05/1984,29/05/1984,Tahoe National Forest,TNF,28.03758,190695.1289,1944.013172,1984
10955,23/05/1984,24/05/1984,Sequoia National Forest,SQF,269.0531,1646208.195,6396.58022,1984
10956,17/09/1984,18/09/1984,Sequoia National Forest,SQF,316.9916,1939766.824,6651.273612,1984
10957,07/07/1984,14/07/1984,Sequoia National Forest,SQF,26709,163777635.2,85017.26537,1984
10982,02/08/1984,03/08/1984,Klamath National Forest,KNF,170.3765,1244382.539,5258.361432,1984
