weatherstn,ALARM_DATE,EVAP,MNPN,MXPN,PRCP,SNWD,TAVG,TMAX,TMIN,TOBS,WDMV,Fire station name,UNIT_ID,GIS_ACRES,Shape__Area,Shape__Length,YEAR_
USR0000CCHI,2020-08-06,73.37,107.18,212.74,1.54,0.0,183.0,233.0,144.0,189.3,133.32,Angeles National Forest,ANF,209.9507,1253999.844,7050.448059,2020.0
USR0000CCHI,2020-08-12,74.41,175.45,315.03,0.16,0.0,259.0,317.0,189.0,237.2,59.07,Angeles National Forest,ANF,30999.4,185934914.7,117870.1978,2020.0
USR0000CCHI,2020-08-13,85.68,188.13,338.5,2.0,0.0,267.0,328.0,222.0,239.84,58.56,Angeles National Forest,ANF,4119.205,24427703.5,36629.8507,2020.0
USR0000CCHI,2020-09-06,107.22,217.27,390.53,0.0,0.0,311.0,367.0,283.0,329.68,36.16,Angeles National Forest,ANF,115998.0,690091830.3,433313.0739,2020.0
USR0000CCHI,2020-09-28,87.34,156.68,334.3,1.07,0.0,242.0,306.0,206.0,245.71,54.47,Angeles National Forest,ANF,233.3453,1395509.25,6201.777625,2020.0
USR0000CCHI,2020-10-16,88.69,136.82,346.5,0.79,0.0,229.0,272.0,200.0,232.02,44.56,Angeles National Forest,ANF,5.151273,30685.82031,1142.823363,2020.0
USR0000CCHI,2021-04-05,61.57,113.12,184.41,0.13,0.0,159.0,222.0,94.0,209.51,124.29,Angeles National Forest,ANF,62.07942,369774.4219,5370.618914,2021.0
USR0000CCHI,2021-08-03,96.53,200.52,390.91,6.39,0.0,284.0,328.0,233.0,288.96,59.19,Angeles National Forest,ANF,49.89998,296061.1992,3424.1068,2021.0
USR0000CCHI,2021-09-11,87.29,155.06,328.77,0.05,0.0,237.0,300.0,189.0,242.24,50.63,Angeles National Forest,ANF,455.3456,2724727.09,11270.75345,2021.0
USR0000CCHI,2021-09-17,72.23,112.6,229.82,2.31,0.0,198.0,244.0,161.0,188.97,93.09,Angeles National Forest,ANF,221.0323,1325705.238,6544.656414,2021.0
USR0000CCHI,2022-05-30,66.72,110.89,163.88,12.51,18.24,147.0,206.0,100.0,139.19,131.87,Angeles National Forest,ANF,48.40139,289601.8867,3688.368817,2022.0
USR0000CCHI,2022-06-12,76.25,136.77,322.29,0.05,0.0,229.0,289.0,172.0,243.5,45.95,Angeles National Forest,ANF,865.1371,5151012.949,15607.50968,2022.0
USR0000CCHI,2022-06-13,71.13,98.48,229.37,1.51,0.0,189.0,244.0,128.0,188.95,91.88,Angeles National Forest,ANF,14.31055,85623.08984,1853.32936,2022.0
USR0000CCHI,2022-06-15,87.09,156.74,330.9,0.25,0.0,243.0,306.0,189.0,249.01,55.25,Angeles National Forest,ANF,10.23126,61185.80859,2138.478424,2022.0
USR0000CCHI,2022-08-25,88.37,162.28,335.78,1.07,0.0,250.0,311.0,206.0,233.42,53.13,Angeles National Forest,ANF,147.6624,876444.6484,5256.763708,2022.0
USR0000CCHI,2022-08-29,75.73,152.18,324.48,0.05,0.0,234.0,272.0,189.0,242.13,49.63,Angeles National Forest,ANF,113.4179,672409.1328,6612.418107,2022.0
USR0000CCHI,2022-10-01,73.17,113.96,228.33,3.47,0.0,196.0,239.0,161.0,192.75,113.0,Angeles National Forest,ANF,2.106468,12509.70703,621.9348473,2022.0
USR0000CCRE,1995-06-14,27.75,33.59,89.12,5.48,0.0,103.0,156.0,39.0,43.01,80.49,Inyo National Forest,INF,4746.75,30473377.85,35789.53057,1995.0
USR0000CCRE,1996-06-30,61.69,104.07,194.69,0.34,0.0,167.0,278.0,17.0,165.13,96.79,Inyo National Forest,INF,92.26389,577993.4414,3654.965386,1996.0
USR0000CCRE,1996-07-14,62.19,105.23,195.3,0.0,0.0,170.0,261.0,72.0,197.32,93.52,Inyo National Forest,INF,13.81318,90146.36328,1672.549396,1996.0
USR0000CCRE,1996-07-15,64.02,93.86,200.65,0.0,0.0,175.0,250.0,72.0,128.1,93.72,Inyo National Forest,INF,2126.709,13252397.86,16472.55071,1996.0
USR0000CCRE,1996-07-29,58.03,152.62,183.63,0.03,0.0,151.0,267.0,50.0,205.45,88.44,Inyo National Forest,INF,55.28575,354536.0273,2908.930383,1996.0
USR0000CCRE,1997-05-05,27.53,31.81,89.15,7.93,0.0,94.0,178.0,-6.0,35.14,80.49,Inyo National Forest,INF,9.89928,63132.21094,1994.06115,1997.0
USR0000CCRE,1997-05-15,27.67,77.59,128.04,10.08,0.0,121.0,233.0,6.0,71.14,66.2,Inyo National Forest,INF,42.11316,275246.2852,2371.755448,1997.0
USR0000CCRE,1997-05-18,27.2,31.53,89.15,14.86,0.0,87.0,194.0,0.0,32.97,78.0,Inyo National Forest,INF,529.697,3310147.039,9179.771347,1997.0
USR0000CCRE,1997-06-13,28.33,33.87,89.92,79.75,45.13,45.0,89.0,6.0,17.43,80.03,Inyo National Forest,INF,71.65487,451789.207,3042.853189,1997.0
USR0000CCRE,1997-09-05,51.93,123.88,167.58,0.0,0.0,148.0,228.0,44.0,101.25,117.74,Inyo National Forest,INF,62.6753,389015.8555,3140.147489,1997.0
USR0000CCRE,1998-08-30,66.84,93.72,220.11,0.0,0.0,183.0,283.0,78.0,125.68,82.86,Inyo National Forest,INF,3411.581,21870780.32,32931.19599,1998.0
USR0000CCRE,1999-03-29,28.33,33.87,89.92,51.63,49.35,32.0,117.0,-61.0,-38.11,80.03,Inyo National Forest,INF,2981.122,18918887.23,31154.65654,1999.0
USR0000CCRE,1999-12-05,28.33,33.87,89.92,64.0,53.03,21.0,94.0,-72.0,-32.83,80.03,Inyo National Forest,INF,11.36662,74293.79688,1616.646531,1999.0
USR0000CCRE,2000-05-29,83.22,191.36,338.77,1.58,0.0,266.0,294.0,244.0,248.38,57.51,Inyo National Forest,INF,700.4916,4565046.547,16180.496,2000.0
USR0000CCRE,2000-08-03,50.19,78.9,150.54,0.0,0.0,134.0,250.0,67.0,89.13,72.33,Inyo National Forest,INF,321.5998,2038845.688,8459.868364,2000.0
USR0000CCRE,2001-07-02,67.95,104.45,234.81,0.31,0.0,198.0,306.0,72.0,127.95,74.55,Inyo National Forest,INF,2714.432,17610850.93,21486.1016,2001.0
USR0000CCRE,2001-08-11,65.13,103.44,212.89,0.3,0.0,186.0,289.0,50.0,169.42,87.9,Inyo National Forest,INF,5589.926,36408223.44,44042.93721,2001.0
USR0000CCRE,2002-07-01,55.7,97.89,233.98,0.0,0.0,193.0,283.0,61.0,84.05,76.81,Inyo National Forest,INF,2549.372,16437212.68,25450.59831,2002.0
USR0000CCRE,2002-07-12,65.36,102.39,212.89,0.0,0.0,183.0,294.0,100.0,178.24,88.57,Inyo National Forest,INF,150.7777,962885.625,4828.941707,2002.0
USR0000CCRE,2002-09-24,67.39,106.54,147.09,2.28,0.0,143.0,239.0,22.0,133.82,114.95,Inyo National Forest,INF,391.6247,2523506.863,13555.47802,2002.0
USR0000CCRE,2003-08-25,66.84,93.61,219.56,0.0,0.0,181.0,283.0,39.0,126.19,82.86,Inyo National Forest,INF,4761.22,29667120.19,40921.58098,2003.0
USR0000CCRE,2003-09-02,52.02,110.2,147.69,0.0,0.0,143.0,239.0,61.0,87.08,104.98,Inyo National Forest,INF,2459.745,15979012.09,27134.19393,2003.0
USR0000CCRE,2003-09-03,28.25,26.97,87.34,17.92,0.0,118.0,244.0,61.0,62.65,59.35,Inyo National Forest,INF,8.035213,51900.24219,1191.684169,2003.0
USR0000CCRE,2003-09-04,51.57,118.45,152.2,0.0,0.0,142.0,244.0,39.0,77.35,83.86,Inyo National Forest,INF,271.6833,1696434.41,6465.178701,2003.0
USR0000CCRE,2003-09-30,52.11,98.71,146.96,0.0,0.0,140.0,233.0,17.0,87.86,113.4,Inyo National Forest,INF,50.43307,327619.7148,3464.402247,2003.0
USR0000CCRE,2004-05-25,28.33,33.87,89.92,57.38,47.88,53.0,144.0,-44.0,-22.48,80.03,Inyo National Forest,INF,189.8896,1235259.605,6899.42557,2004.0
USR0000CCRE,2004-06-23,58.66,139.36,183.91,0.0,0.0,153.0,261.0,22.0,183.59,89.45,Inyo National Forest,INF,27.4703,179558.6563,2207.165259,2004.0
USR0000CCRE,2005-07-03,63.26,109.15,190.77,0.0,0.0,161.0,283.0,17.0,195.84,98.7,Inyo National Forest,INF,34.12565,221625.0859,2850.74024,2005.0
USR0000CCRE,2005-07-20,69.94,125.6,301.65,0.8,0.0,222.0,317.0,100.0,175.2,72.44,Inyo National Forest,INF,45.31911,295584.6797,2151.264256,2005.0
USR0000CCRE,2005-07-21,65.73,115.88,198.06,1.55,0.0,171.0,306.0,106.0,192.12,87.77,Inyo National Forest,INF,62.61414,393952.3438,2587.951748,2005.0
USR0000CCRE,2005-07-22,53.16,98.4,233.7,5.04,0.0,187.0,272.0,83.0,92.37,72.95,Inyo National Forest,INF,655.0291,4153256.52,12066.71616,2005.0
USR0000CCRE,2005-07-22,53.16,98.4,233.7,5.04,0.0,187.0,272.0,83.0,92.37,72.95,Inyo National Forest,INF,154.7571,980144.5781,4623.191931,2005.0
USR0000CCRE,2005-08-05,63.8,109.87,185.19,0.0,0.0,160.0,294.0,56.0,174.79,103.13,Inyo National Forest,INF,11.67198,75291.39844,1307.069857,2005.0
USR0000CCRE,2005-09-02,52.61,96.33,150.53,0.46,0.0,137.0,244.0,11.0,66.92,84.11,Inyo National Forest,INF,18.7588,121648.9219,3014.307067,2005.0
USR0000CCRE,2005-09-23,29.74,34.09,89.28,0.64,0.0,118.0,167.0,39.0,80.22,82.41,Inyo National Forest,INF,31.79669,204123.2227,6808.517893,2005.0
USR0000CCRE,2006-06-24,64.98,109.59,202.99,0.09,0.0,179.0,306.0,33.0,180.71,90.89,Inyo National Forest,INF,82.74792,537034.4531,4114.251198,2006.0
USR0000CCRE,2006-07-15,67.97,104.45,234.81,0.76,0.0,195.0,306.0,50.0,130.07,74.69,Inyo National Forest,INF,18.33277,118573.7305,2723.760074,2006.0
USR0000CCRE,2006-09-14,48.07,77.23,144.72,23.17,0.0,128.0,189.0,83.0,123.65,120.5,Inyo National Forest,INF,7437.11,48295809.51,49241.26684,2006.0
USR0000CCRE,2007-04-12,28.33,33.87,89.92,99.09,162.82,-24.0,17.0,-67.0,-63.36,80.03,Inyo National Forest,INF,50.22721,320525.9023,2838.681316,2007.0
USR0000CCRE,2007-07-05,72.35,117.41,277.74,0.65,0.0,216.0,328.0,56.0,151.28,78.52,Inyo National Forest,INF,12.16587,78968.96484,1651.807901,2007.0
USR0000CCRE,2007-07-06,56.23,99.49,234.23,1.16,0.0,194.0,289.0,78.0,83.66,78.39,Inyo National Forest,INF,6462.62,41246097.39,47728.57341,2007.0
USR0000CCRE,2007-07-06,56.23,99.49,234.23,1.16,0.0,194.0,289.0,78.0,83.66,78.39,Inyo National Forest,INF,1643.769,10392641.2,14293.22096,2007.0
USR0000CCRE,2007-07-06,56.23,99.49,234.23,1.16,0.0,194.0,289.0,78.0,83.66,78.39,Inyo National Forest,INF,27062.87,171364811.0,104844.5027,2007.0
USR0000CCRE,2007-07-10,64.53,103.56,229.41,0.78,0.0,193.0,289.0,100.0,180.79,84.28,Inyo National Forest,INF,679.6122,4415986.141,12354.56792,2007.0
USR0000CCRE,2007-10-29,28.33,33.87,89.92,62.34,51.94,36.0,144.0,-22.0,31.89,80.03,Inyo National Forest,INF,596.9159,3872463.07,12449.28219,2007.0
USR0000CCRE,2008-05-06,27.2,31.47,89.46,41.28,0.0,93.0,206.0,-50.0,-22.57,77.78,Inyo National Forest,INF,1390.236,8648991.465,21896.00079,2008.0
USR0000CCRE,2008-08-03,63.29,105.49,200.25,0.0,0.0,179.0,261.0,50.0,188.77,94.7,Inyo National Forest,INF,354.9394,2293088.195,7296.020505,2008.0
USR0000CCRE,2008-08-05,64.62,94.94,199.21,0.0,0.0,174.0,283.0,89.0,131.61,91.8,Inyo National Forest,INF,124.8194,798874.0391,3362.448396,2008.0
USR0000CCRE,2008-08-16,64.9,111.44,200.33,0.0,0.0,175.0,306.0,50.0,157.87,90.84,Inyo National Forest,INF,22.19338,144827.375,3322.191974,2008.0
USR0000CCRE,2009-07-18,68.37,107.79,234.42,0.18,0.0,198.0,317.0,78.0,124.99,72.0,Inyo National Forest,INF,90.76411,588262.5117,4498.028996,2009.0
USR0000CCRE,2009-07-18,68.37,107.79,234.42,0.18,0.0,198.0,317.0,78.0,124.99,72.0,Inyo National Forest,INF,13.53177,85886.95703,1077.609765,2009.0
USR0000CCRE,2009-07-18,68.37,107.79,234.42,0.18,0.0,198.0,317.0,78.0,124.99,72.0,Inyo National Forest,INF,2811.132,18001008.93,27865.41379,2009.0
USR0000CCRE,2009-07-18,68.37,107.79,234.42,0.18,0.0,198.0,317.0,78.0,124.99,72.0,Inyo National Forest,INF,270.8956,1718406.676,9006.574707,2009.0
USR0000CCRE,2010-07-26,62.24,109.49,191.93,0.0,0.0,161.0,267.0,67.0,203.36,95.23,Inyo National Forest,INF,1204.507,7842005.031,16024.55053,2010.0
USR0000CCRE,2011-05-25,27.28,33.92,89.01,64.39,0.0,84.0,144.0,0.0,31.66,77.61,Inyo National Forest,INF,206.3687,1323247.516,9864.067054,2011.0
USR0000CCRE,2012-08-04,65.13,104.37,199.8,0.0,0.0,179.0,300.0,89.0,169.89,98.67,Inyo National Forest,INF,12.46299,81020.30469,1362.414036,2012.0
USR0000CCRE,2014-09-16,63.11,107.14,200.25,0.0,0.0,179.0,267.0,83.0,186.84,96.94,Inyo National Forest,INF,45.36808,294315.5039,3461.311572,2014.0
USR0000CCRE,2014-09-21,29.19,32.14,89.31,0.0,0.0,99.0,194.0,11.0,41.01,79.92,Inyo National Forest,INF,24.90845,154633.1836,1543.888557,2014.0
USR0000CCRE,2015-02-06,27.28,33.92,89.01,86.87,2.03,67.0,117.0,0.0,31.28,77.61,Inyo National Forest,INF,512.4335,3365602.559,21658.74678,2015.0
USR0000CCRE,2015-08-14,70.92,110.79,232.18,1.17,0.0,200.0,272.0,144.0,186.66,89.1,Inyo National Forest,INF,3815.886,24841901.28,41194.16323,2015.0
USR0000CCRE,2016-06-12,28.33,33.87,89.92,90.34,44.91,64.0,111.0,22.0,35.13,80.03,Inyo National Forest,INF,109.7021,686623.1875,4309.486733,2016.0
USR0000CCRE,2016-06-24,64.18,92.49,198.81,0.0,0.0,173.0,261.0,56.0,129.0,90.18,Inyo National Forest,INF,641.2314,4183536.648,17264.47902,2016.0
USR0000CCRE,2016-08-03,66.72,106.65,228.58,0.0,0.0,188.0,311.0,67.0,146.23,75.18,Inyo National Forest,INF,15.97391,104443.7383,1740.177022,2016.0
USR0000CCRE,2016-08-04,53.76,94.6,219.19,0.0,0.0,182.0,261.0,67.0,92.03,75.01,Inyo National Forest,INF,2816.422,18285528.23,27198.14624,2016.0
USR0000CCRE,2016-08-05,62.39,108.74,185.75,0.13,0.0,159.0,244.0,44.0,188.75,100.99,Inyo National Forest,INF,123.2366,794367.1719,7229.142612,2016.0
USR0000CCRE,2016-08-09,61.49,117.19,171.09,0.0,0.0,149.0,250.0,11.0,135.83,91.1,Inyo National Forest,INF,372.9369,2338407.805,10316.26012,2016.0
USR0000CCRE,2016-09-17,30.24,34.8,87.22,0.0,0.0,115.0,261.0,-28.0,50.68,57.2,Inyo National Forest,INF,5457.981,35401553.86,61696.11111,2016.0
USR0000CCRE,2017-06-06,51.59,112.86,151.64,0.0,0.0,143.0,244.0,17.0,95.05,86.37,Inyo National Forest,INF,66.61312,444569.6289,3605.569006,2017.0
USR0000CCRE,2017-06-21,65.34,101.24,212.45,0.0,0.0,181.0,289.0,67.0,173.89,91.0,Inyo National Forest,INF,75.16344,471968.4609,4622.86152,2017.0
USR0000CCRE,2017-07-24,68.74,92.53,234.29,2.54,0.0,194.0,283.0,111.0,124.42,71.93,Inyo National Forest,INF,0.1962595,1246.75,139.5424866,2017.0
USR0000CCRE,2017-07-31,64.2,102.83,198.13,0.0,0.0,175.0,300.0,56.0,162.94,97.5,Inyo National Forest,INF,394.8168,2563743.168,10276.17426,2017.0
USR0000CCRE,2017-08-03,63.72,104.16,199.24,0.0,0.0,179.0,289.0,78.0,166.21,98.72,Inyo National Forest,INF,2294.247,14304039.56,26194.54749,2017.0
USR0000CCRE,2018-06-19,53.72,107.88,151.12,0.0,0.0,140.0,267.0,6.0,108.58,81.82,Inyo National Forest,INF,13461.37,86880896.53,74767.49072,2018.0
USR0000CCRE,2018-07-08,67.11,97.89,235.1,1.03,0.0,198.0,300.0,94.0,136.82,83.26,Inyo National Forest,INF,2942.354,18534795.39,35444.89272,2018.0
USR0000CCRE,2018-07-31,69.05,96.13,234.54,28.49,0.0,190.0,300.0,106.0,129.85,73.44,Inyo National Forest,INF,308.7849,2001973.973,9572.613477,2018.0
USR0000CCRE,2018-10-03,28.33,33.87,89.92,86.71,44.91,64.0,122.0,22.0,35.12,80.03,Inyo National Forest,INF,46.22608,298704.7266,2382.431725,2018.0
USR0000CCRE,2019-06-09,27.41,29.24,87.34,7.84,0.0,110.0,228.0,-22.0,44.6,65.6,Inyo National Forest,INF,590.9153,3681666.371,14086.36999,2019.0
USR0000CCRE,2019-07-25,52.68,84.72,150.29,0.0,0.0,135.0,272.0,61.0,92.06,72.76,Inyo National Forest,INF,1875.988,11708995.73,19277.02413,2019.0
USR0000CCRE,2019-07-26,51.95,122.4,168.03,0.0,30.4,145.0,228.0,83.0,98.75,121.57,Inyo National Forest,INF,6614.634,42987120.58,31381.90915,2019.0
USR0000CCRE,2019-09-04,52.49,75.81,145.7,0.0,0.0,134.0,222.0,61.0,94.88,100.49,Inyo National Forest,INF,10267.63,65304716.55,96472.3697,2019.0
USR0000CCRE,2020-06-15,49.19,74.92,145.2,19.56,0.0,128.0,228.0,0.0,120.75,110.37,Inyo National Forest,INF,43.0267,277498.1289,3403.530852,2020.0
USR0000CCRE,2020-07-21,65.21,101.73,198.64,0.0,0.0,179.0,300.0,39.0,159.91,97.73,Inyo National Forest,INF,124.9983,805416.3711,10749.2027,2020.0
USR0000CCRE,2020-08-16,69.47,111.63,251.72,3.36,0.0,210.0,317.0,89.0,148.75,68.86,Inyo National Forest,INF,3668.429,23903367.41,33018.52124,2020.0
USR0000CCRE,2021-04-08,27.37,33.59,89.12,31.67,2.03,71.0,161.0,-28.0,31.0,80.49,Inyo National Forest,INF,85.5384,540524.3516,4859.846274,2021.0
USR0000CCRE,2021-06-19,56.23,99.71,234.23,0.0,0.0,192.0,289.0,56.0,91.13,78.41,Inyo National Forest,INF,601.6085,3783794.531,17419.12857,2021.0
USR0000CCRE,2021-07-07,72.26,117.15,294.65,2.69,0.0,218.0,311.0,94.0,167.84,85.93,Inyo National Forest,INF,24.69208,158490.3789,2705.11174,2021.0
USR0000CCRE,2021-07-12,66.36,108.16,240.6,2.6,0.0,202.0,333.0,83.0,136.35,69.2,Inyo National Forest,INF,2967.832,19274317.93,31681.68153,2021.0
USR0000CCRE,2021-07-15,69.55,101.4,250.26,2.75,0.0,209.0,283.0,111.0,192.93,82.9,Inyo National Forest,INF,37.2558,237742.9805,2932.28464,2021.0
USR0000CCRE,2023-07-20,67.92,105.45,234.42,0.0,0.0,196.0,311.0,78.0,128.87,74.35,Inyo National Forest,INF,322.9609,2101383.68,6473.235344,2023.0
USR0000CFIG,2003-07-26,88.36,164.61,337.76,1.14,0.0,256.0,328.0,211.0,240.83,57.11,Santa Barbara County,SBC,220.4149,1323687.309,10454.49803,2003.0
USR0000CFIG,2003-10-27,90.09,163.07,336.91,1.37,0.0,256.0,317.0,217.0,240.87,58.67,Santa Barbara County,SBC,58.16185,349787.082,3656.506964,2003.0
USR0000CFIG,2004-05-03,87.74,208.68,367.5,0.1,0.0,276.0,339.0,228.0,236.51,47.67,Santa Barbara County,SBC,1115.115,6696180.281,12107.61306,2004.0
USR0000CFIG,2004-05-30,67.85,147.36,313.36,2.49,0.0,232.0,294.0,150.0,204.27,54.45,Santa Barbara County,SBC,65.16033,392899.6328,2540.656853,2004.0
USR0000CFIG,2004-06-05,85.31,189.02,338.11,3.15,0.0,267.0,322.0,217.0,237.47,58.28,Santa Barbara County,SBC,7197.67,42975152.28,38604.14018,2004.0
USR0000CFIG,2004-07-19,87.97,159.98,340.0,0.84,0.0,250.0,294.0,211.0,233.54,51.09,Santa Barbara County,SBC,333.0409,1989686.23,9504.725228,2004.0
USR0000CFIG,2006-08-25,79.57,122.98,308.03,0.06,0.0,219.0,283.0,172.0,239.22,90.28,Santa Barbara County,SBC,39.63034,238087.2969,3124.478146,2006.0
USR0000CFIG,2006-09-09,61.91,112.73,184.36,0.0,0.0,159.0,222.0,89.0,206.45,124.01,Santa Barbara County,SBC,151.8605,908656.2539,5499.032539,2006.0
USR0000CFIG,2007-07-04,103.87,207.46,382.98,0.0,0.0,292.0,361.0,228.0,252.47,50.28,Santa Barbara County,SBC,240358.7,1442300024.0,339556.7322,2007.0
USR0000CFIG,2007-08-20,88.24,164.22,342.26,1.5,0.0,256.0,328.0,200.0,237.84,58.1,Santa Barbara County,SBC,501.5787,3004428.07,9256.977966,2007.0
USR0000CFIG,2007-09-03,106.21,207.86,391.25,0.0,0.0,304.0,361.0,261.0,342.93,34.95,Santa Barbara County,SBC,188.2546,1123712.68,5558.089167,2007.0
USR0000CFIG,2007-10-21,63.17,103.07,188.89,0.0,0.0,161.0,239.0,83.0,163.57,125.86,Santa Barbara County,SBC,808.8292,4856254.508,9817.411223,2007.0
USR0000CFIG,2008-11-13,71.72,114.74,236.64,1.73,0.25,203.0,250.0,172.0,191.86,93.11,Santa Barbara County,SBC,1946.342,11612480.66,21231.06506,2008.0
USR0000CFIG,2009-05-05,70.82,106.96,204.34,0.13,0.0,178.0,244.0,139.0,197.17,106.07,Santa Barbara County,SBC,8733.996,52134060.86,49390.58397,2009.0
USR0000CFIG,2009-05-24,76.25,84.64,192.08,9.23,0.0,161.0,211.0,117.0,131.29,125.15,Santa Barbara County,SBC,423.2517,2553337.922,6579.80262,2009.0
USR0000CFIG,2009-08-13,88.96,183.38,336.74,4.42,0.0,262.0,311.0,222.0,240.89,56.99,Santa Barbara County,SBC,139.9773,841654.4883,5143.041857,2009.0
USR0000CFIG,2010-07-12,69.03,143.75,320.24,9.3575,0.0,230.0,283.0,172.0,230.69,51.07,Santa Barbara County,SBC,356.9384,2155396.344,7426.537397,2010.0
USR0000CFIG,2011-06-30,72.4,127.93,308.84,2.58,0.0,226.0,317.0,133.0,180.54,57.17,Santa Barbara County,SBC,171.7036,1031682.152,5470.278411,2011.0
USR0000CFIG,2011-08-10,75.55,113.34,256.23,24.4,0.0,210.0,256.0,161.0,200.69,82.79,Santa Barbara County,SBC,188.9787,1139894.18,6903.320395,2011.0
USR0000CFIG,2014-05-13,83.37,156.2,330.25,0.1,0.0,236.0,306.0,189.0,236.68,55.42,Santa Barbara County,SBC,631.8137,3784197.02,13185.63944,2014.0
USR0000CFIG,2015-06-19,87.83,195.69,342.55,1.5,0.0,269.0,317.0,217.0,240.14,53.84,Santa Barbara County,SBC,9.07207,54621.94141,1496.331266,2015.0
USR0000CFIG,2015-06-29,95.87,189.8,365.67,1.43,0.0,280.0,328.0,222.0,226.03,54.43,Santa Barbara County,SBC,210.8346,1264986.68,7612.10964,2015.0
USR0000CFIG,2015-07-26,77.49,123.18,265.62,2.34,0.25,215.0,250.0,172.0,195.72,99.83,Santa Barbara County,SBC,9.073173,54156.95313,1008.583579,2015.0
USR0000CFIG,2015-08-01,85.34,154.93,340.2,1.14,0.0,241.0,289.0,200.0,231.78,52.23,Santa Barbara County,SBC,53.55653,323366.625,4252.995101,2015.0
USR0000CFIG,2015-08-16,106.76,208.37,392.21,0.0,0.0,303.0,367.0,256.0,345.82,33.39,Santa Barbara County,SBC,19.67408,117600.1328,2507.362911,2015.0
USR0000CFIG,2016-06-27,110.28,209.27,391.2,0.0,0.0,314.0,372.0,272.0,305.45,33.78,Santa Barbara County,SBC,19.74437,118762.8945,1632.584909,2016.0
USR0000CFIG,2016-08-24,90.05,175.55,333.94,1.67,0.0,258.0,311.0,217.0,241.95,54.9,Santa Barbara County,SBC,17.84402,106501.25,1774.630395,2016.0
USR0000CFIG,2017-04-30,71.06,110.96,235.34,0.54,0.0,200.0,261.0,150.0,213.09,85.43,Santa Barbara County,SBC,12.27624,73729.15234,2473.846848,2017.0
USR0000CFIG,2017-06-23,88.71,185.49,336.91,3.94,0.0,265.0,311.0,222.0,241.08,58.64,Santa Barbara County,SBC,11.72539,70354.97656,1797.790995,2017.0
USR0000CFIG,2017-06-25,106.3,208.15,391.78,0.0,0.0,302.0,361.0,250.0,293.51,48.11,Santa Barbara County,SBC,269.1116,1624235.715,6851.532785,2017.0
USR0000CFIG,2017-07-17,97.34,198.21,371.15,1.1,0.0,283.0,322.0,239.0,239.69,53.64,Santa Barbara County,SBC,51.36316,308778.957,3769.930784,2017.0
USR0000CFIG,2017-07-27,87.67,190.14,339.68,3.79,0.0,267.0,311.0,228.0,241.93,59.25,Santa Barbara County,SBC,10.08267,60379.67188,1429.464362,2017.0
USR0000CFIG,2017-08-05,87.12,180.08,335.29,2.98,0.0,262.0,300.0,228.0,246.82,55.24,Santa Barbara County,SBC,34.68973,209450.9414,2825.069715,2017.0
USR0000CFIG,2017-08-12,86.87,190.03,339.51,3.89,0.0,267.0,306.0,228.0,242.37,59.45,Santa Barbara County,SBC,25.66816,153896.2539,2125.105688,2017.0
USR0000CFIG,2017-09-25,70.52,110.75,232.21,3.52,0.0,201.0,261.0,156.0,202.61,88.04,Santa Barbara County,SBC,147.8375,885189.9375,6209.633245,2017.0
USR0000CFIG,2017-09-29,85.71,154.99,339.49,1.15,0.0,237.0,289.0,194.0,232.89,53.28,Santa Barbara County,SBC,429.7042,2579300.5,15120.19768,2017.0
USR0000CFIG,2017-12-05,30.31,34.19,88.49,0.42,0.0,117.0,167.0,83.0,86.1,88.15,Santa Barbara County,SBC,15.88332,95588.3125,1752.285297,2017.0
USR0000CFIG,2017-12-08,75.97,93.74,193.58,9.44,0.0,166.0,217.0,133.0,166.16,144.87,Santa Barbara County,SBC,25.13168,150879.918,1954.420729,2017.0
USR0000CFIG,2017-12-14,72.23,112.6,229.82,2.31,0.0,198.0,244.0,161.0,188.97,93.09,Santa Barbara County,SBC,13.04565,78084.28516,1630.371081,2017.0
USR0000CFIG,2017-12-16,27.28,33.92,89.01,32.15,0.0,98.0,144.0,72.0,46.82,77.61,Santa Barbara County,SBC,13.53869,81286.74609,1267.299261,2017.0
USR0000CFIG,2018-05-17,26.94,63.66,144.92,20.28,0.0,124.0,189.0,56.0,89.26,85.01,Santa Barbara County,SBC,59.46514,356321.7031,2910.197952,2018.0
USR0000CFIG,2018-05-20,38.69,80.92,140.97,35.98,0.0,126.0,172.0,67.0,123.09,100.8,Santa Barbara County,SBC,189.5374,1144194.539,5519.220123,2018.0
USR0000CFIG,2018-07-06,113.67,208.66,392.23,0.0,0.0,319.0,389.0,261.0,309.08,34.24,Santa Barbara County,SBC,118.0118,704218.1406,10353.10749,2018.0
USR0000CFIG,2018-07-17,89.14,188.59,340.95,2.03,0.0,268.0,311.0,222.0,243.23,57.56,Santa Barbara County,SBC,19.23786,115487.9805,2202.784172,2018.0
USR0000CFIG,2018-07-18,86.21,176.34,334.37,1.62,0.0,261.0,306.0,211.0,246.83,54.13,Santa Barbara County,SBC,77.55305,463482.1484,5134.494045,2018.0
USR0000CFIG,2018-07-20,87.9,154.39,340.0,0.9,0.0,242.0,300.0,206.0,229.71,47.53,Santa Barbara County,SBC,90.147,540224.4063,5155.645384,2018.0
USR0000CFIG,2019-08-14,88.46,204.9,364.7,0.05,0.0,277.0,344.0,222.0,230.89,51.64,Santa Barbara County,SBC,16.98027,101744.9375,1363.543991,2019.0
