_id,ALARM_DATE,CONT_DATE,UNIT_ID,GIS_ACRES,Shape__Area,Shape__Length,YEAR_
10787,,,INF,797.7333,5188672.863,8918.987199,1985
10788,08/08/1985,,INF,277.0465,1786382.895,6210.12439,1985
10789,17/08/1985,,INF,211.6888,1320087.949,5091.790061,1985
10790,07/08/1985,08/08/1985,BDU,3060.71,19855584.19,23742.17572,1985
10791,06/07/1985,,BDU,9084.125,57347025.35,46224.31598,1985
10792,20/10/1985,24/10/1985,LNF,544.544,3825653.785,12639.92251,1985
10793,25/04/1985,,LAC,71.50278,427107.1211,3120.392825,1985
10794,14/10/1985,,LAC,726.4929,4326083.535,12764.4174,1985
10795,12/07/1985,,LAC,227.8048,1355902.199,8501.929939,1985
10796,14/10/1985,,LAC,1247.435,7406538.836,20572.39126,1985
10797,14/10/1985,,LAC,51.44228,305328.8711,2461.111261,1985
10798,02/07/1985,,LAC,231.6575,1371895.52,6487.544283,1985
10799,14/10/1985,,LAC,117.0393,692821.0859,6259.321063,1985
10800,12/07/1985,,LAC,65.51534,387711.7383,3778.606262,1985
10801,14/10/1985,,LAC,155.9798,922933.2852,4731.858691,1985
10802,14/10/1985,,LAC,6567.365,38823573.27,41358.43209,1985
10803,03/09/1985,03/09/1985,BDF,143.936,852811.2422,3819.652982,1985
10804,07/08/1985,07/08/1985,ENF,19.67564,131286.3555,1557.808649,1985
10805,10/08/1985,12/08/1985,ENF,224.2334,1493234.406,6930.189486,1985
10806,02/05/1985,03/05/1985,SHF,328.1423,2335274.469,7191.888799,1985
10807,18/07/1985,21/07/1985,SHF,1783.084,12663610.57,16030.81559,1985
10808,19/06/1985,22/06/1985,PNF,43.31614,299003.0938,2401.603486,1985
10809,07/07/1985,08/07/1985,PNF,16.84368,116010.4023,1432.132877,1985
10810,02/07/1985,04/07/1985,SNF,764.2937,4882080.969,11218.46227,1985
10811,15/07/1985,16/07/1985,SNF,37.42604,238065.9414,1845.929769,1985
10812,17/08/1985,17/08/1985,INF,212.2447,1377518.227,5607.736826,1985
10813,26/07/1985,30/07/1985,MNF,26.12452,178627.7695,1916.905324,1985
10814,26/07/1985,27/07/1985,MNF,9.335237,63616.76172,1107.601398,1985
10815,05/07/1985,08/07/1985,SQF,13.81365,87410.12891,1266.490902,1985
10816,13/07/1985,14/07/1985,SQF,101.1238,638835.2461,3383.739151,1985
10817,30/06/1985,02/07/1985,SQF,7.321258,45599.53125,1066.837007,1985
10818,09/08/1985,,AEU,812.9503,5415110.852,12760.71232,1985
10819,09/07/1985,,AEU,587.6742,3866233.707,11075.64093,1985
10820,08/10/1985,,LNU,5918.963,39434296.34,45645.94861,1985
10821,07/08/1985,,LMU,2382.035,16612443.87,22545.59484,1985
10822,06/07/1985,,TCU,745.179,4848473.316,11568.03825,1985
10823,06/06/1985,,SCU,280.6399,1804676.73,5911.904249,1985
10824,09/07/1985,,NEU,186.9449,1258269.531,5103.451433,1985
10825,08/07/1985,,SCU,47.85308,305161.7969,2158.826441,1985
10826,08/07/1985,,SCU,2057.143,13130475.24,20896.76304,1985
10827,04/07/1985,,SCU,538.8059,3518501.125,7572.185216,1985
10828,04/07/1985,,TCU,1004.123,6571616.789,13839.16549,1985
10829,03/07/1985,,TCU,485.5868,3154907.773,9908.143119,1985
10830,07/09/1985,,LNU,1032.271,6889747.789,21350.2977,1985
10831,30/05/1985,,TCU,459.2565,3010604.848,7325.659108,1985
10832,09/07/1985,,MEU,902.6693,6193517.023,10871.93283,1985
10833,25/07/1985,,LNU,873.4055,5732199.664,10207.75664,1985
10834,10/07/1985,,LNU,226.8131,1515313.707,4534.867535,1985
10835,14/10/1985,,VNC,1991.781,11826902.11,32794.20588,1985
10836,22/06/1985,,VNC,657.2755,3912779.148,9425.43534,1985
10837,05/07/1985,,VNC,96.09715,573919.043,3797.450466,1985
10838,04/07/1985,,VNC,43.49585,259128.8633,2198.603687,1985
10839,03/07/1985,,VNC,1324.445,7897669.641,14340.3285,1985
10840,14/10/1985,21/10/1985,LPF,46805.24,278963539.8,123313.121,1985
10841,03/07/1985,,BDU,1146.118,6805035.91,10917.97363,1985
10842,29/06/1985,,SLU,421.4403,2566835.516,9129.079993,1985
10843,02/06/1985,,LAC,37.58252,221891.875,2122.558789,1985
10844,30/06/1985,,LAC,13.19803,78097.32813,1134.576884,1985
10845,14/10/1985,,LAC,8.486629,50193.46094,1175.018152,1985
10846,12/05/1985,,LAC,89.116,526688.3633,3094.925934,1985
10847,01/07/1985,,LAC,13.55325,80195.46875,1608.041981,1985
10848,30/06/1985,,LAC,3795.057,22459019.73,39544.05106,1985
10849,28/06/1985,30/06/1985,SQF,8263.926,50518344.17,52326.89868,1985
10850,02/08/1985,,MMU,982.3906,6349829.844,10890.60715,1985
10851,19/04/1985,,MVU,82.31521,478066.2383,3792.17531,1985
10852,02/07/1985,,MVU,494.0447,2861267.766,8234.950915,1985
10853,02/09/1985,,MVU,136.108,788035.25,5065.840651,1985
10854,30/06/1985,,CNF,155.1895,890789.1563,6036.998638,1985
10855,09/07/1985,,FKU,6444.039,40214296.96,34695.04792,1985
10856,,,SLU,1460.264,8833864.063,14571.10323,1985
10857,22/08/1985,23/08/1985,SRF,28.87684,208319.6172,1620.031265,1985
10858,25/09/1985,26/09/1985,SRF,14.93634,105136.5352,1150.893639,1985
10859,01/07/1985,19/07/1985,VNC,122686.9,732975704.9,158845.4874,1985
10860,04/10/1985,07/10/1985,CNF,1181.976,6883130.531,15031.59682,1985
10861,20/08/1985,21/08/1985,SQF,158.2911,985096.6094,8115.262075,1985
10862,06/07/1985,06/07/1985,SQF,126.0811,782162.1055,4636.8236,1985
10863,25/09/1985,25/09/1985,SQF,3.897246,24164.24219,647.7630525,1985
10864,07/08/1985,07/08/1985,SQF,11.56994,70930.03125,1223.90134,1985
10865,17/08/1985,17/08/1985,SQF,140.8125,860891.8398,4079.241185,1985
10866,,,LPF,223.6661,1353421.113,4987.697943,1985
10867,,,CCD,739.8755,4929002.684,10187.20162,1985
10868,,,NOD,490.082,3473388.496,9281.502211,1985
10869,,,NOD,1140.457,7992141.191,12328.03888,1985
10870,,,NOD,55.09546,384685.3789,3291.494204,1985
10871,,,NOD,599.9113,4178257.906,11059.86874,1985
10872,11/07/1985,11/07/1985,NOD,14.74912,103328.7188,1886.982165,1985
10873,09/06/1985,11/06/1985,BBD,6933.355,43761601.83,47678.86353,1985
10874,01/07/1985,10/07/1985,BBD,99.80881,607799.6211,4872.304011,1985
10875,13/04/1985,13/04/1985,BBD,436.251,2744647.969,7922.11982,1985
10876,14/07/1985,14/07/1985,AFV,63.40702,381259.043,3024.591248,1985
10877,21/08/1985,21/08/1985,AFV,31.27622,187382.2695,3495.550702,1985
10878,03/05/1985,04/05/1985,SQF,1142.09,6978959.23,12938.57884,1985
10879,12/07/1985,19/07/1985,SQF,1089.462,6752595.004,12453.73315,1985
10880,23/06/1985,23/06/1985,MDF,44.12069,321303.3672,2945.583841,1985
10881,02/08/1985,08/08/1985,STF,982.3706,6349700.668,10890.47374,1985
10882,12/07/1985,15/07/1985,STF,30.63086,202198.2344,2357.3313,1985
10883,10/08/1985,12/08/1985,STF,175.5644,1156256.555,5263.313631,1985
10884,31/08/1985,02/09/1985,STF,332.0352,2166674.922,7016.361506,1985
10885,,,SMP,5390.651,31859688.52,56280.48682,1985
10886,,,YNP,40.47357,263823.9023,2097.209746,1985
10887,,,YNP,9.292781,60504.99219,874.8247598,1985
10888,,,YNP,18.24338,118765.5352,1391.932233,1985
10889,25/06/1985,13/10/1985,KNP,2595.427,16479798.8,23460.88532,1985
10890,16/06/1985,21/06/1985,KNP,30.03094,190662.7773,2553.931021,1985
10891,11/07/1985,14/07/1985,KNP,13.79292,87290.97656,1501.331923,1985
10892,28/07/1985,18/11/1985,KNP,2847.859,17969397.22,32746.39587,1985
10893,15/10/1985,19/10/1985,KNP,140.3494,883699.2109,4939.50796,1985
10894,,,YNP,10.38436,66981.67188,1388.252931,1985
10895,,,YNP,23.19227,149661.9336,1522.999394,1985
10896,09/07/1985,10/07/1985,JTP,98.82392,584161.3633,4031.296478,1985
10897,01/10/1985,01/10/1985,CNP,11.14884,65866.77734,1460.438415,1985
10898,30/06/1985,07/07/1985,YNP,1761.32,11476146.35,16288.39559,1985
10899,25/07/1985,10/11/1985,YNP,1052.5,6874582.254,18753.15731,1985
10900,25/07/1985,10/11/1985,YNP,1252.175,8178757.832,21715.3422,1985
10901,09/08/1985,10/11/1985,YNP,348.0643,2244792.602,7841.652314,1985
10902,28/07/1985,10/11/1985,YNP,1017.752,6580347.883,16274.47119,1985
10903,,,YNP,141.5706,917762.0039,3925.249082,1985
10904,06/08/1985,10/11/1985,YNP,44.52003,289777.543,2263.459221,1985
10905,06/08/1985,10/11/1985,YNP,113.1265,733824.5547,5349.344476,1985
10906,06/08/1985,10/11/1985,YNP,39.5851,257603.6094,2006.373806,1985
10907,03/08/1985,10/11/1985,YNP,69.47083,449831.5977,4520.901416,1985
10908,03/08/1985,10/11/1985,YNP,11.93074,76962.22266,984.7577782,1985
10909,29/07/1985,10/11/1985,YNP,62.28704,405207.7852,2663.29007,1985
10910,29/07/1985,10/11/1985,YNP,105.4759,686200.1914,3859.021633,1985
10911,30/07/1985,10/11/1985,YNP,48.22189,313239.3594,2360.751491,1985
10912,,,ORC,1434.941,8421840.809,31520.54453,1984
10913,30/05/1984,01/06/1984,BDF,123.6302,735254.5469,3564.448143,1984
10914,,,BDF,1977.285,11750022.86,23285.394,1984
10915,28/05/1984,01/06/1984,BDF,2430.858,14446545.59,25276.6048,1984
10916,30/05/1984,,BDU,288.3844,1714941.266,6045.773121,1984
10917,27/08/1984,,BDU,237.6951,1414644.809,5397.926679,1984
10918,10/09/1984,12/09/1984,SHF,308.5837,2173885.273,7758.990386,1984
10919,12/07/1984,,TGU,2858.847,19727313.6,20178.95715,1984
10920,26/09/1984,26/09/1984,CNF,129.65,755724.7461,3609.784916,1984
10921,20/05/1984,21/05/1984,CNF,133.9901,767894.4805,4900.351994,1984
10922,09/08/1984,10/08/1984,MNF,51.57697,353973.3008,2426.704038,1984
10923,29/05/1984,,LAC,327.5289,1956671.301,7778.322131,1984
10924,05/09/1984,,LAC,191.1635,1142052.816,5019.942022,1984
10925,17/04/1984,,LAC,42.90828,256133.3398,2957.796736,1984
10926,13/07/1984,,LAC,374.3471,2232799.82,16259.18615,1984
10927,07/05/1984,,LAC,499.0651,2976121.906,14720.90068,1984
10928,06/05/1984,,LAC,392.0596,2338209.004,6605.903912,1984
10929,05/07/1984,05/07/1984,TNF,787.964,5383636.316,8980.390318,1984
10930,25/05/1984,,SBC,1011.501,6078830.875,9518.970439,1984
10931,,,ORC,1017.581,5966913.234,28897.75688,1984
10932,06/09/1984,,CNF,28.74975,166154.8242,2372.069725,1984
10933,07/07/1984,07/07/1984,LPF,579.5292,3487565.66,7420.89664,1984
10934,29/03/1984,30/03/1984,BBD,1545.408,9593215.41,14596.94829,1984
10935,08/07/1984,08/07/1984,NOD,20.06759,140600.0078,1549.463982,1984
10936,24/07/1984,24/07/1984,NOD,12.35868,87284.63281,1326.464472,1984
10937,09/07/1984,09/07/1984,NOD,8.281127,58424.54688,1063.512919,1984
10938,,,INF,27.10638,174804.6836,2222.1525,1984
10939,,,INF,199.5711,1261582.375,4470.082833,1984
10940,21/05/1984,22/05/1984,MNF,998.5534,6914144.391,11426.09448,1984
10941,09/07/1984,10/07/1984,MNF,59.88002,411335.8984,2533.077414,1984
10942,01/08/1984,04/08/1984,LPF,657.1378,3952479.402,8580.795383,1984
10943,07/07/1984,,CZU,137.3998,889014.5,3781.447996,1984
10944,01/08/1984,04/08/1984,LPF,533.1398,3206772.469,8119.081314,1984
10945,28/05/1984,29/05/1984,TNF,28.03758,190695.1289,1944.013172,1984
10946,08/05/1984,,LAC,39.67987,236724.3398,2117.446566,1984
10947,06/06/1984,,LAC,33.11883,198175.7773,1856.848742,1984
10948,03/07/1984,,LAC,614.4773,3684968.168,8138.238912,1984
10949,22/04/1984,,LAC,282.7762,1679802.172,5209.279203,1984
10950,29/08/1984,,LAC,35.06683,207056.9922,2236.145588,1984
10951,,,LAC,62.14347,367024.3203,2730.271367,1984
10952,30/08/1984,,LAC,17.36827,102714.832,1876.48731,1984
10953,08/05/1984,,SQF,945.1257,5818908.465,15314.3791,1984
10954,28/10/1984,,SQF,7.569106,47089.66797,908.2407817,1984
10955,23/05/1984,24/05/1984,SQF,269.0531,1646208.195,6396.58022,1984
10956,17/09/1984,18/09/1984,SQF,316.9916,1939766.824,6651.273612,1984
10957,07/07/1984,14/07/1984,SQF,26709,163777635.2,85017.26537,1984
10958,16/04/1984,,CNF,103.0427,599145.8438,4058.894962,1984
10959,24/04/1984,,CNF,39.15063,227133.0469,2085.092817,1984
10960,31/05/1984,,SBC,296.1445,1779757.965,5636.392712,1984
10961,27/01/1984,,LAC,605.7842,3594862.977,13179.81546,1984
10962,30/09/1984,,MVU,131.1207,756142.0078,3432.247985,1984
10963,12/04/1984,,CNF,41.22322,237498.3945,2274.056117,1984
10964,23/04/1984,,CNF,360.6003,2076865.484,7636.365121,1984
10965,18/07/1984,,CNF,78.35981,451321.7734,3305.766612,1984
10966,23/03/1984,,CNF,121.7585,700449.875,3398.908398,1984
10967,13/06/1984,,CNF,62.01054,356456.5898,2587.820354,1984
10968,29/05/1984,,CNF,223.5993,1283907.766,5334.027432,1984
10969,17/05/1984,,CNF,43.00334,246588.0352,2350.339637,1984
10970,10/05/1984,,CNF,63.86777,366026.8633,2722.458649,1984
10971,13/04/1984,,CNF,43.11209,246549.1641,2363.184588,1984
10972,10/07/1984,,SCU,807.6017,5226117.371,12739.49478,1984
10973,30/07/1984,,LMU,343.7857,2359054.484,5658.436098,1984
10974,02/07/1984,,BTU,6192.224,42484998.39,37397.42097,1984
10975,22/08/1984,,LMU,309.555,2207033.563,5501.482286,1984
10976,22/06/1984,,SCU,431.2236,2790686.039,7751.722264,1984
10977,29/06/1984,,NEU,876.6122,5854465.074,10056.53252,1984
10978,01/06/1984,,SCU,221.8157,1425631.047,7576.303935,1984
10979,29/05/1984,,MMU,212.784,1366463.152,4644.69807,1984
10980,04/09/1984,,SLU,122.9454,752844.957,5342.571741,1984
10981,18/07/1984,,KNF,21.36743,156117.6719,1725.491796,1984
10982,02/08/1984,03/08/1984,KNF,170.3765,1244382.539,5258.361432,1984
10983,01/11/1984,,SKU,284.1205,2052624.43,8746.899542,1984
10984,11/07/1984,,LNU,477.8259,3217853.289,7939.059973,1984
10985,04/08/1984,05/08/1984,SNF,16.17265,103146.5625,1239.029611,1984
10986,17/09/1984,19/09/1984,SNF,424.176,2704911.395,11526.10051,1984
10987,23/09/1984,24/09/1984,SNF,41.46583,262892.1016,2223.637914,1984
10988,06/07/1984,07/07/1984,LNF,713.9813,4942485.016,10068.51891,1984
10989,22/08/1984,,TCU,109.6496,712157.1055,3366.485128,1984
10990,28/06/1984,,SCU,7604.56,49165925.16,35076.99589,1984
10991,29/08/1984,,TUU,2928.65,18333055.54,24305.1609,1984
10992,21/05/1984,,MMU,1268.491,8083947.672,18803.17224,1984
10993,05/07/1984,,MMU,1102.55,6987312.023,12843.50888,1984
10994,08/09/1984,,CZU,1239.964,7866636.199,18949.47097,1984
10995,29/05/1984,,KRN,1619.3,9981332.387,18787.09551,1984
10996,05/07/1984,,TUU,512.5801,3202989.184,7694.653637,1984
10997,06/09/1984,,MVU,116.5957,675848.4258,3593.841096,1984
10998,19/07/1984,,MVU,122.1816,704002.5664,5599.090744,1984
10999,06/09/1984,,MVU,3105.755,17896425.6,22521.6238,1984
11000,21/04/1984,,MVU,3032.375,17370715.61,18059.86152,1984
11001,08/07/1984,,RRU,114.2216,672384.0859,4873.225694,1984
11002,20/03/1984,,RRU,311.1199,1837178.293,5238.361807,1984
11003,25/10/1984,,RRU,944.303,5547170.586,10160.40241,1984
11004,07/07/1984,,RRU,350.5002,2069691.836,7023.369443,1984
11005,13/04/1984,,RRU,191.3876,1123487.383,4457.950121,1984
11006,07/05/1984,,VNC,11304.54,67247854.97,64384.02673,1984
11007,15/10/1984,,VNC,6088.06,36313719.38,28288.33223,1984
11008,10/08/1984,,KRN,2503.435,15099317.88,20843.3046,1984
11009,28/05/1984,28/05/1984,LPF,80.89423,487370.2148,2795.030879,1984
11010,19/08/1984,,KRN,7122.103,43475658.19,34846.88548,1984
11011,29/09/1984,,BDU,3087.333,20105150.16,50132.45026,1984
11012,12/05/1984,,BDU,2301.746,13813981.7,16591.72891,1984
11013,29/05/1984,,SLU,1318.151,8017298.234,14152.4576,1984
11014,18/09/1984,21/09/1984,LPF,553.6747,3423511.445,7270.823187,1984
11015,20/09/1984,,BEU,572.262,3531153.168,9588.167191,1984
11016,12/06/1984,,BEU,863.6046,5378883.867,13775.78893,1984
11017,22/05/1984,,BEU,826.0189,5152990.168,13643.64675,1984
11018,29/05/1984,,FKU,213.4351,1347392.938,4270.331197,1984
11019,04/07/1984,,FKU,467.652,2929449.063,9108.282446,1984
11020,25/05/1984,,FKU,7218.107,44609196.18,38884.883,1984
11021,25/05/1984,,FKU,1018.648,6353232.949,13806.94484,1984
11022,24/05/1984,,FKU,473.4365,2948267.848,8437.491571,1984
11023,30/05/1984,04/06/1984,RRU,7137.737,41568594.34,32711.4017,1984
11024,,,BDF,13.57566,79331.1875,1104.376289,1984
11025,,,BDF,490.4986,2920359.465,7992.643609,1984
11026,13/07/1984,,LAC,108.1727,644837.1367,4399.267896,1984
11027,29/05/1984,,LAC,96.34272,574338.9453,7039.640087,1984
11028,09/07/1984,,LAC,142.2245,847006.5469,4278.098246,1984
11029,06/09/1984,,LAC,401.1892,2375557.852,10291.55333,1984
11030,30/05/1984,,LAC,124.0155,734344.9961,4265.644687,1984
11031,13/07/1984,,LAC,219.723,1300938.09,7211.673833,1984
11032,29/05/1984,,LAC,3498.109,20918753.13,37340.38169,1984
11033,10/09/1984,,LAC,119.9911,710496.5469,3812.688419,1984
11034,04/08/1984,,LAC,9.451084,55456.02734,1108.337896,1984
11035,23/10/1984,,LAC,11.80673,70159.58203,1164.882969,1984
11036,16/07/1984,,LAC,7.198495,42557.17969,891.4357168,1984
11037,16/07/1984,,LAC,154.4178,913877.4648,4958.449399,1984
11038,25/10/1984,,LAC,75.51399,446906.5078,2898.117161,1984
11039,23/06/1984,,LAC,28.33816,169104.3047,2040.918517,1984
11040,08/05/1984,,LAC,21.98169,131131.9141,1989.161613,1984
11041,13/05/1984,,CNF,75.93276,434123.2969,2529.812626,1984
11042,26/06/1984,,CNF,56.19845,321245.1914,2251.412852,1984
11043,12/08/1984,,LMU,546.1697,3832229.598,10003.7691,1984
11044,,,LNF,228.4144,1604890.656,5285.582441,1984
11045,28/06/1984,,TOI,9461.334,64592396.13,43328.34875,1984
11046,28/06/1984,,TOI,16667.71,111272332.7,63033.95058,1984
11047,24/06/1984,,TOI,804.7594,5363962.051,11107.05293,1984
11048,28/06/1984,,TOI,151.9383,1012860.555,3753.307431,1984
11049,02/07/1984,,MEU,205.6438,1377232.84,5143.460407,1984
11050,19/07/1984,19/07/1984,MDF,12.68913,90244.48828,1326.545393,1984
11051,13/08/1984,16/08/1984,MDF,3961.977,28984359.7,29082.53933,1984
11052,09/08/1984,10/08/1984,MDF,57.95929,423538.1367,2828.862469,1984
11053,31/07/1984,03/08/1984,MDF,155.1332,1130916.762,4672.566526,1984
11054,31/07/1984,04/08/1984,MDF,19.53726,142120.8086,1545.26326,1984
11055,09/08/1984,09/08/1984,MDF,1790.969,12838169.16,24992.3772,1984
11056,18/08/1984,,MRN,410.5004,2680838.789,8234.793941,1984
11057,17/06/1984,,MRN,226.0974,1472042.973,7906.474348,1984
11058,08/09/1984,,MRN,67.4487,440695.3203,3788.627642,1984
11059,21/08/1984,,TUU,1544.511,9645974.094,14052.686,1984
11060,10/10/1984,,TUU,2788.485,17498473.95,23561.08899,1984
11061,,,SLU,1369.647,8313279.746,17035.01094,1984
11062,,,SLU,1680.464,10206987.77,16737.05174,1984
11063,,,SLU,426.1745,2593842.434,8343.965314,1984
11064,,,SLU,1012.26,6224950.914,11101.90995,1984
11065,,,SLU,392.8939,2385833.738,7740.186667,1984
11066,,,SLU,186.5052,1132621.59,5486.844153,1984
11067,14/07/1984,15/07/1984,SRF,5.973823,43589.36719,741.0519752,1984
11068,24/05/1984,,SLU,60.6784,371811.6406,3159.334187,1984
11069,08/05/1984,,SLU,109.0479,659542.043,3864.748957,1984
11070,21/05/1984,,SLU,549.2538,3323608.918,8553.345143,1984
11071,08/05/1984,10/05/1984,SQF,937.4892,5772026.785,14220.08447,1984
11072,21/09/1984,22/09/1984,ENF,26.96789,179782.1875,1528.599936,1984
11073,,,ORC,449.602,2645737.402,10771.15834,1984
11074,03/10/1984,03/10/1984,SQF,9.19479,58052.75391,957.2742153,1984
11075,30/06/1984,30/06/1984,SQF,26.49693,166809.8008,1664.452068,1984
11076,13/07/1984,15/07/1984,SQF,152.1827,946664.7266,6171.802867,1984
11077,24/06/1984,24/06/1984,SQF,17.2175,106948.6641,1466.716116,1984
11078,22/06/1984,22/06/1984,SQF,8.456788,52452.95313,1079.966686,1984
11079,16/06/1984,16/06/1984,SQF,9.483017,58800.33984,1000.793238,1984
11080,21/08/1984,21/08/1984,SQF,8.112134,50100.16016,957.901323,1984
11081,08/09/1984,08/09/1984,SQF,47.06019,289564.918,3346.763916,1984
11082,29/05/1984,31/05/1984,SQF,482.2314,2966372.438,8402.876829,1984
11083,18/04/1984,19/04/1984,SQF,102.854,630444.7813,3122.757568,1984
11084,05/07/1984,08/07/1984,SQF,901.4743,5546637.191,11914.03158,1984
11085,02/06/1984,02/06/1984,SQF,33.28836,206385.8164,2441.455217,1984
11086,02/11/1984,02/11/1984,AFV,0.4072666,2449.707031,188.8733479,1984
11087,25/06/1984,25/06/1984,AFV,6.694304,40108.74219,1108.926714,1984
11088,29/08/1984,29/08/1984,AFV,7.962368,47624.79688,856.2945422,1984
11089,30/08/1984,30/08/1984,AFV,274.8679,1644009.457,9658.623794,1984
11090,24/08/1984,24/08/1984,AFV,4.891269,29313.10547,1024.821495,1984
11091,25/11/1984,25/11/1984,AFV,0.6113621,3673.085938,260.9840285,1984
11092,07/05/1984,10/05/1984,AFV,1886.778,11353092.83,22423.63013,1984
11093,30/08/1984,30/08/1984,AFV,4.880817,29193.15234,774.4282171,1984
11094,23/05/1984,23/05/1984,AFV,4.695446,28084.47656,687.6334164,1984
11095,21/08/1984,22/08/1984,PNF,48.1232,333404.8711,2394.328439,1984
11096,19/05/1984,20/05/1984,SNF,26.6327,170654.5352,1621.212904,1984
11097,19/08/1984,20/08/1984,PNF,67.96204,469521.5586,4362.820055,1984
11098,23/06/1984,24/06/1984,PNF,13.63573,94138.32813,1390.349124,1984
11099,29/05/1984,31/05/1984,PNF,108.1415,743953.707,3839.579267,1984
11100,26/08/1984,28/08/1984,PNF,71.07822,487963.1445,3275.033726,1984
11101,21/08/1984,22/08/1984,PNF,1130.298,7811677.707,13932.91889,1984
11102,29/05/1984,30/05/1984,PNF,21.79681,150461.9102,1716.961649,1984
11103,26/06/1984,26/06/1984,PNF,17.48652,121082.1641,1421.022181,1984
11104,18/07/1984,18/07/1984,PNF,24.76828,171353.7266,2049.45723,1984
11105,,,STF,24.71791,162197.4375,1643.340873,1984
11106,16/07/1984,11/10/1984,STF,98.62621,646704.5859,4381.111955,1984
11107,18/09/1984,19/09/1984,STF,12.59059,82398.94922,1204.708598,1984
11108,05/07/1984,07/07/1984,STF,48.91868,318518.1836,2483.297372,1984
11109,24/08/1984,25/08/1984,STF,86.32667,566427.168,3647.320733,1984
11110,18/07/1984,,LNF,1112.773,7809029.539,17755.56834,1984
11111,18/08/1984,18/10/1984,KNP,32.92068,207452.082,2546.314216,1984
11112,16/09/1984,17/09/1984,KNP,125.6772,789052.2266,4560.074655,1984
11113,30/06/1984,30/06/1984,KNP,105.4303,660798.5117,6350.195381,1984
11114,30/06/1984,10/08/1984,KNP,199.5678,1250620.773,11273.39264,1984
11115,13/07/1984,14/07/1984,KNP,723.7507,4533611.363,16279.78044,1984
11116,30/05/1984,30/05/1984,JTP,33.09964,195326.1328,1649.081757,1984
11117,01/06/1984,04/06/1984,JTP,3539.261,20902431.23,25858.98629,1984
11118,05/07/1984,07/07/1984,JTP,270.8014,1596902.348,5691.044797,1984
11119,,,LNP,567.6793,3982755.359,10164.44374,1984
11120,,,LNP,498.6496,3500224.406,11479.07919,1984
11121,,,YNP,737.9767,4789923.004,10594.64876,1984
11122,,,YNP,132.954,861020.1406,3619.460505,1984
11123,,,YNP,184.1486,1194562.625,6228.837638,1984
22185,,,CNF,46.32996,282988.6758,2342.832651,
22186,,,CNF,144.6751,860012.0898,3814.127627,
22187,,,PNF,49.24646,292733.3477,2020.560422,
22188,,,NEU,359.3586,2138462.453,6864.441634,
22189,,,LNU,124.3117,739623.5547,3418.933821,
22190,,,LNU,33.75682,243959.5898,6763.029896,
22191,,,BTU,948.3046,6582023.277,12264.80132,
22192,,,AEU,769.4049,5220853.012,12898.26501,
22193,,,SCU,678.7897,4586642.344,9682.575569,
22194,,,SCU,618.8951,4048807.32,7557.614129,
22195,,,TUU,358.4782,2345209.031,5736.853268,
22196,,,TUU,1061.32,6950437.43,11311.67351,
22197,,,FKU,302.9763,1982738.945,5683.787069,
22198,,,TUU,133.0793,870435.1992,3393.197624,
22199,,,MVU,279.8481,1826148.332,5096.208295,
22200,,,CNF,206.9232,1349990.215,4599.796236,
22201,,,MVU,949.1334,6194157.754,9204.623511,
22202,,,MVU,992.6198,6477601.188,10475.09604,
22203,,,MVU,1188.762,7753429.77,10238.10961,
22204,,,BDF,991.4965,6464133.34,10339.91313,
22205,,,BDF,1731.205,11283046.09,14257.52743,
22206,,,BDF,72.52371,472874.957,2598.277303,
22207,,,BDF,104.4756,682871.9766,2967.658248,
22208,,,BDF,1543.156,10082744.04,13808.10148,
22209,,,SBC,118.4818,774302.2422,3383.452846,
22210,,,NOD,146.1978,954567.9961,4055.231253,
22211,,,CNF,37.65106,245857.9219,1829.4802,
22212,,,CNF,50.76468,331358.4883,2111.937318,
22213,,,CNF,3572.736,23370034.2,20572.85155,
22214,,,CNF,179.901,1176210.707,4042.063605,
22215,,,CNF,269.6567,1762775.543,5577.457298,
22216,,,MVU,285.4541,1866244.996,5044.507958,
22217,,,CNF,529.1292,3457492.68,7123.245907,
22218,,,CNF,228.7708,1494773.875,5113.32065,
22219,,,LNU,237.263,1549125.004,4800.132896,
22220,,,TOI,726.2678,4740733.523,9126.771247,
22221,,,TOI,169.0834,1102949.75,3983.216445,
22222,,,MDF,269.8244,1759595.574,5210.271676,
22223,,,MRN,82.42588,537381.7383,3498.799062,
22224,,,RRU,349.7757,2281438.047,5851.776937,
22225,,,RRU,849.2816,5562226.23,8699.342164,
22226,,,RRU,1006.896,6575146.055,9515.642429,
22227,,,RRU,64.93395,423829.8945,2526.042896,
22228,,,RRU,111.5061,727703.6719,3041.296723,
22229,,,RRU,225.4343,1471547.609,4461.588734,
22230,,,RRU,486.406,3173857.785,7451.400606,
22231,,,BDU,288.1834,1881424.332,5424.775209,
22232,,,RRU,1183.694,7726402.789,11289.99024,
22233,,,LPF,146.296,954970.832,4578.760491,
22234,,,LPF,362.8459,2367779.363,6060.213139,
22235,,,VNC,495.0201,3231177.625,6650.905242,
22236,,,BDU,65.95124,430413.457,2495.9234,
22237,,,BDU,261.2508,1702207.258,4903.580889,
22238,,,BDU,101.4799,660821.5156,3136.254941,
22239,,,BDU,255.7988,1665488.813,5840.149208,
22240,,,BDU,461.7089,3006204.402,6585.761928,
22241,,,BDU,71.88039,468047.2031,2509.491138,
22242,,,SLU,31.93853,207913.2344,1627.72082,
