USC00045844,19060303,PRCP,51,Unnamed: 4,Unnamed: 5,6,Unnamed: 7
USC00045844,19070427,PRCP,0,P,,6,
USC00045844,19070428,PRCP,0,P,,6,
USC00045844,19070429,PRCP,0,P,,6,
USC00045844,19070430,PRCP,0,P,,6,
USC00045844,19070402,WT16,1,,,6,
USC00045844,19070522,PRCP,51,,,6,
USC00045844,19070601,PRCP,0,P,,6,
USC00045844,19070602,PRCP,0,P,,6,
USC00045844,19070603,PRCP,0,P,,6,
USC00045844,19070604,PRCP,0,P,,6,
USC00045844,19070605,PRCP,0,P,,6,
USC00045844,19070606,PRCP,0,P,,6,
USC00045844,19070607,PRCP,0,P,,6,
USC00045844,19070608,PRCP,0,P,,6,
USC00045844,19070609,PRCP,0,P,,6,
USC00045844,19070610,PRCP,0,P,,6,
USC00045844,19070611,PRCP,43,,,6,
USC00045844,19070612,PRCP,46,,,6,
USC00045844,19070613,PRCP,97,,,6,
USC00045844,19070614,PRCP,0,P,,6,
USC00045844,19070615,PRCP,0,P,,6,
USC00045844,19070616,PRCP,0,P,,6,
USC00045844,19070617,PRCP,0,P,,6,
USC00045844,19070618,PRCP,0,P,,6,
USC00045844,19070619,PRCP,0,P,,6,
USC00045844,19070620,PRCP,0,P,,6,
USC00045844,19070621,PRCP,0,P,,6,
USC00045844,19070622,PRCP,0,P,,6,
USC00045844,19070623,PRCP,0,P,,6,
USC00045844,19070624,PRCP,0,P,,6,
USC00045844,19070625,PRCP,0,P,,6,
USC00045844,19070626,PRCP,0,P,,6,
USC00045844,19070627,PRCP,0,P,,6,
USC00045844,19070628,PRCP,0,P,,6,
USC00045844,19070629,PRCP,0,P,,6,
USC00045844,19070630,PRCP,0,P,,6,
USC00045844,19070611,WT16,1,,,6,
USC00045844,19070612,WT16,1,,,6,
USC00045844,19070613,WT16,1,,,6,
USC00045844,19070901,PRCP,5,,,6,
USC00045844,19071001,PRCP,0,P,,6,
USC00045844,19071002,PRCP,0,P,,6,
USC00045844,19071003,PRCP,0,P,,6,
